building_id,building_name,building_type,location_city,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,data_source,building_age,sustainability_score_band,building_performance_risk_score,building_performance_risk_category,lifecycle_cost_estimate,lifecycle_cost_per_sqft
BLDG_50539,KIARA,Residential,Seattle,4C (Marine),2018,664970.0,40,Residential,0.86,Steel,Curtain Wall,0.35,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),6,High,1,Low Risk,202242400.0,304.14
BLDG_49707,VIEW 420 APARTMENTS,Residential,Seattle,4C (Marine),2012,43762.0,6,Residential,0.82,Steel,Masonry,0.54,Medium,Electric Resistance,LED,False,0.0,False,Gold,Seattle Open Data (2020),12,Moderate,2,Low Risk,12843400.0,293.48
BLDG_13,LYON BUILDING,Residential,Seattle,4C (Marine),1910,63712.0,6,Residential,0.96,Composite,Window Wall,0.27,Low,Heat Pump,LED,False,0.0,False,Silver,Seattle Open Data (2020),114,Moderate,6,Medium Risk,23576400.0,370.05
BLDG_21367,FIRST PRESBYTERIAN CHURCH,Mixed Use,Seattle,4C (Marine),1962,37796.0,3,Mixed Use,0.89,Composite,Insulated Panels,0.43,Low,Mixed System,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),62,Low,6,Medium Risk,15192000.0,401.95
BLDG_26013,DEXTER HOUSE APT,Residential,Seattle,4C (Marine),1961,32615.0,4,Residential,0.84,Concrete,Window Wall,0.31,High,District Heating,LED,True,113.9,False,Gold,Seattle Open Data (2020),63,High,1,Low Risk,9934100.0,304.59
BLDG_26504,QUEEN ANNE HS CONDOS,Residential,Seattle,4C (Marine),1908,135608.0,3,Residential,0.79,Steel,Masonry,0.46,High,High Efficiency HVAC,LED,False,0.0,False,Silver,Seattle Open Data (2020),116,Moderate,4,Medium Risk,48605500.0,358.43
BLDG_857,PUGET SOUND FREIGHT LINES-TERMINAL 7A,Mixed Use,Seattle,4C (Marine),1965,152365.0,1,Mixed Use,0.94,Steel,Insulated Panels,0.49,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020),59,High,2,Low Risk,59787700.0,392.4
BLDG_24854,KINGWAY APTS,Residential,Seattle,4C (Marine),1964,191330.0,3,Residential,0.87,Steel,Masonry,0.4,Low,District Heating,Fluorescent,False,0.0,False,Silver,Seattle Open Data (2020),60,Moderate,3,Low Risk,62157500.0,324.87
BLDG_25726,BELLEVUE & OLIVE APTS,Residential,Seattle,4C (Marine),1994,77577.0,6,Residential,0.9,Steel,Insulated Panels,0.32,Medium,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),30,High,4,Medium Risk,25010200.0,322.39
BLDG_681,1633 WESTLAKE BUILDING,Office,Seattle,4C (Marine),2000,189775.0,4,Office,0.84,Concrete,Rain Screen,0.53,High,District Heating,LED,True,248.9,False,Silver,Seattle Open Data (2020),24,Moderate,0,Low Risk,64452700.0,339.63
BLDG_42168,BRETTLER FAMILY PLACE BLDG 2,Residential,Seattle,4C (Marine),2011,29646.0,3,Residential,0.92,Composite,Rain Screen,0.34,High,High Efficiency HVAC,Fluorescent,False,0.0,True,None,Seattle Open Data (2020),13,Low,3,Low Risk,9794000.0,330.36
BLDG_417,MELBOURNE TOWER OFF,Office,Seattle,4C (Marine),1927,130893.0,10,Office,0.91,Concrete,Window Wall,0.45,High,District Heating,Smart LED,True,413.1,False,Gold,Seattle Open Data (2020),97,High,2,Low Risk,51766400.0,395.49
BLDG_52023,4025 Stone Apartments,Residential,Seattle,4C (Marine),2019,34810.0,4,Residential,0.78,Timber,Rain Screen,0.33,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),5,High,3,Low Risk,13774900.0,395.72
BLDG_49871,SLATE APARTMENTS,Residential,Seattle,4C (Marine),2014,209583.0,7,Residential,0.94,Glass-heavy facade,Curtain Wall,0.69,Medium,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),10,High,2,Low Risk,74605900.0,355.97
BLDG_418,POLL BUILDING,Office,Seattle,4C (Marine),1910,79920.0,5,Office,0.95,Concrete,Masonry,0.39,High,Electric Resistance,Smart LED,False,0.0,False,None,Seattle Open Data (2020),114,Moderate,5,Medium Risk,30982400.0,387.67
BLDG_582,MCMURRAY MEDICAL BUILDING,Healthcare,Seattle,4C (Marine),2005,63909.0,3,Healthcare,0.89,Steel,Rain Screen,0.31,Low,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),19,Low,5,Medium Risk,40700000.0,636.84
BLDG_471,428 WESTLAKE BUILDING,Office,Seattle,4C (Marine),2004,139282.0,6,Office,0.87,Steel,Insulated Panels,0.39,Low,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),20,Moderate,4,Medium Risk,51563100.0,370.21
BLDG_21631,EAST MADISON CONDOS,Residential,Seattle,4C (Marine),1978,56340.0,2,Residential,0.94,Steel,Rain Screen,0.25,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),46,High,2,Low Risk,17589800.0,312.21
BLDG_22678,HATCH & KIRK,Mixed Use,Seattle,4C (Marine),1966,22282.0,1,Mixed Use,0.91,Concrete,Curtain Wall,0.35,High,High Efficiency HVAC,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),58,Moderate,3,Low Risk,8265800.0,370.96
BLDG_235,COURTYARD BY MARRIOTT - SEATTLE,Hospitality,Seattle,4C (Marine),1998,207656.0,7,Hospitality,0.9,Timber,Rain Screen,0.47,High,Heat Pump,LED,True,324.5,False,Gold,Seattle Open Data (2020),26,High,1,Low Risk,112876700.0,543.58
BLDG_49872,MERCEDES BENZ OF SEATTLE 2025,Mixed Use,Seattle,4C (Marine),2014,56988.0,2,Mixed Use,0.88,Timber,Masonry,0.41,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),10,High,1,Low Risk,22259700.0,390.6
BLDG_52018,WEDGEWOOD ESTATES (BLDG. C/ BLDG #13),Residential,Seattle,4C (Marine),1980,51340.0,4,Residential,0.91,Composite,Masonry,0.53,High,District Heating,LED,True,41.2,False,Silver,Seattle Open Data (2020),44,Moderate,2,Low Risk,16502300.0,321.43
BLDG_25181,MARYLAND COOP APT,Residential,Seattle,4C (Marine),1910,22532.0,3,Residential,0.96,Composite,Rain Screen,0.53,High,Mixed System,LED,False,0.0,False,None,Seattle Open Data (2020),114,Moderate,5,Medium Risk,7422800.0,329.43
BLDG_24823,MILLWORK SUPPLY CO,Mixed Use,Seattle,4C (Marine),1900,26280.0,2,Mixed Use,0.92,Brick,Masonry,0.29,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),124,Low,6,Medium Risk,9791800.0,372.6
BLDG_26465,ST BENEDICT SCHOOL,Educational,Seattle,4C (Marine),1910,33300.0,2,Educational,0.84,Timber,Masonry,0.26,High,High Efficiency HVAC,Smart LED,True,40.1,False,Silver,Seattle Open Data (2020),114,Moderate,2,Low Risk,13503100.0,405.5
BLDG_700,WHOLE FOODS INTERBAY,Retail,Seattle,4C (Marine),2008,64659.0,1,Retail,0.9,Timber,Rain Screen,0.37,Low,Electric Resistance,LED,True,381.1,False,None,Seattle Open Data (2020),16,Low,7,High Risk,27229900.0,421.13
BLDG_59,GIBRALTAR TOWER,Office,Seattle,4C (Marine),1910,59400.0,8,Office,0.91,Timber,Masonry,0.4,Medium,Standard HVAC,Incandescent,False,0.0,True,None,Seattle Open Data (2020),114,Low,7,High Risk,24869300.0,418.68
BLDG_744,WEST TOWER,Office,Seattle,4C (Marine),2000,241875.0,7,Office,0.9,Steel,Masonry,0.54,High,District Heating,LED,True,82.9,False,Gold,Seattle Open Data (2020),24,High,0,Low Risk,91264400.0,377.32
BLDG_25242,VERSAILLES CONDOMINIUM,Residential,Seattle,4C (Marine),1978,27317.0,3,Residential,0.89,Concrete,Window Wall,0.38,Low,Standard HVAC,LED,False,0.0,False,Certified,Seattle Open Data (2020),46,Moderate,5,Medium Risk,8756400.0,320.55
BLDG_25770,PARK HAMILTON,Residential,Seattle,4C (Marine),1966,39757.0,4,Residential,0.89,Glass-heavy facade,Curtain Wall,0.77,Low,Electric Resistance,Fluorescent,False,0.0,False,Certified,Seattle Open Data (2020),58,Moderate,7,High Risk,14667800.0,368.94
BLDG_260,LINCOLN HIGH (SPS-DISTRICT),Educational,Seattle,4C (Marine),1997,241066.0,4,Educational,0.79,Steel,Rain Screen,0.51,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),27,High,1,Low Risk,87466700.0,362.83
BLDG_50150,HYATT HOUSE,Hospitality,Seattle,4C (Marine),2016,142805.0,8,Hospitality,0.91,Glass-heavy facade,Curtain Wall,0.74,Low,Electric Resistance,LED,True,189.1,False,None,Seattle Open Data (2020),8,Moderate,3,Low Risk,67284800.0,471.17
BLDG_23454,JEM-WEY APARTMENTS,Residential,Seattle,4C (Marine),1958,39212.0,6,Residential,0.86,Glass-heavy facade,Curtain Wall,0.74,High,High Efficiency HVAC,Smart LED,False,0.0,False,None,Seattle Open Data (2020),66,Moderate,4,Medium Risk,14069900.0,358.82
BLDG_21108,BELLTOWN CENTER,Office,Seattle,4C (Marine),1919,25920.0,2,Office,0.82,Glass-heavy facade,Curtain Wall,0.82,Low,Mixed System,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),105,Moderate,6,Medium Risk,11610600.0,447.94
BLDG_50930,Spur Apartments,Residential,Seattle,4C (Marine),2021,92658.0,6,Residential,0.94,Glass-heavy facade,Curtain Wall,0.73,High,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),3,High,1,Low Risk,32342300.0,349.05
BLDG_22351,FLORENTINE CONDOMINIUM,Residential,Seattle,4C (Marine),1909,201656.0,6,Residential,0.94,Composite,Window Wall,0.28,Medium,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),115,High,5,Medium Risk,74070000.0,367.31
BLDG_22553,FOUNTAIN COURT APTS,Residential,Seattle,4C (Marine),1962,21240.0,3,Residential,0.88,Concrete,Masonry,0.49,High,High Efficiency HVAC,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),62,High,2,Low Risk,7095700.0,334.07
BLDG_21619,DUWAMISH HEAD CONDOMINIUM,Residential,Seattle,4C (Marine),1975,41510.0,5,Residential,0.96,Glass-heavy facade,Curtain Wall,0.8,High,High Efficiency HVAC,LED,False,0.0,False,Platinum,Seattle Open Data (2020),49,High,4,Medium Risk,16885100.0,406.77
BLDG_50721,SOLIS APARTMENTS,Residential,Seattle,4C (Marine),2019,44102.0,7,Residential,0.95,Steel,Curtain Wall,0.28,High,Heat Pump,Smart LED,True,232.2,False,Gold,Seattle Open Data (2020),5,High,1,Low Risk,13563200.0,307.54
BLDG_20811,TOPS K-8 (SPS-DISTRICT),Educational,Seattle,4C (Marine),1999,95501.0,3,Educational,0.92,Steel,Insulated Panels,0.5,High,Heat Pump,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),25,Moderate,2,Low Risk,33201500.0,347.66
BLDG_464,COSTCO 4TH AVE S,Retail,Seattle,4C (Marine),2005,158415.0,1,Retail,0.87,Composite,Masonry,0.54,High,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020),19,Moderate,3,Low Risk,60075600.0,379.23
BLDG_25847,PINE BELLEVUE BUILDING,Office,Seattle,4C (Marine),1917,27544.0,3,Office,0.9,Timber,Insulated Panels,0.44,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),107,Moderate,2,Low Risk,10739000.0,389.89
BLDG_21730,CASA PACIFICA,Residential,Seattle,4C (Marine),1997,88004.0,6,Residential,0.87,Timber,Curtain Wall,0.43,High,High Efficiency HVAC,Smart LED,True,241.4,False,Silver,Seattle Open Data (2020),27,Moderate,0,Low Risk,27477700.0,312.23
BLDG_21417,FHCRC- 1213 VALLEY,Healthcare,Seattle,4C (Marine),2016,40204.0,2,Healthcare,0.93,Composite,Rain Screen,0.31,Medium,High Efficiency HVAC,Smart LED,True,353.0,False,None,Seattle Open Data (2020),8,Moderate,1,Low Risk,22955200.0,570.97
BLDG_50312,BLUESTONE APTS,Residential,Seattle,4C (Marine),2017,51521.0,4,Residential,0.86,Timber,Curtain Wall,0.4,High,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),7,Moderate,2,Low Risk,15115300.0,293.38
BLDG_25956,MCGILVRA (SPS-DISTRICT),Educational,Seattle,4C (Marine),1925,38297.0,3,Educational,0.88,Steel,Masonry,0.54,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),99,Low,9,High Risk,14294600.0,373.26
BLDG_26211,MULHOLLAND APARTMENTS,Residential,Seattle,4C (Marine),1926,25958.0,3,Residential,0.92,Timber,Curtain Wall,0.52,Medium,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),98,Moderate,2,Low Risk,9007300.0,347.0
BLDG_22279,KRISTINE APTS,Residential,Seattle,4C (Marine),1987,43380.0,4,Residential,0.96,Composite,Insulated Panels,0.35,Medium,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020),37,High,2,Low Risk,13850000.0,319.27
BLDG_21295,THE 419 BLDG APTS,Residential,Seattle,4C (Marine),1912,22200.0,3,Residential,0.85,Steel,Curtain Wall,0.25,High,High Efficiency HVAC,Smart LED,True,392.4,False,None,Seattle Open Data (2020),112,Moderate,2,Low Risk,7572200.0,341.09
BLDG_50881,400 University,Office,Seattle,4C (Marine),2020,122000.0,10,Office,0.82,Steel,Masonry,0.37,High,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),4,High,1,Low Risk,48787000.0,399.89
BLDG_23110,HARBOR WEST CONDOMINIUM,Residential,Seattle,4C (Marine),1968,68815.0,3,Residential,0.89,Brick,Masonry,0.27,High,Heat Pump,LED,True,183.8,False,Certified,Seattle Open Data (2020),56,Moderate,4,Medium Risk,23669600.0,343.96
BLDG_23708,ANNE VISTA APTS,Residential,Seattle,4C (Marine),1957,20184.0,3,Residential,0.91,Brick,Masonry,0.29,Medium,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),67,High,2,Low Risk,6267800.0,310.53
BLDG_25791,LINCOLN COURT,Residential,Seattle,4C (Marine),1907,20457.0,3,Residential,0.93,Concrete,Window Wall,0.42,Low,District Heating,LED,False,0.0,False,Certified,Seattle Open Data (2020),117,Moderate,7,High Risk,7813800.0,381.96
BLDG_23437,MERCER CREST APT,Residential,Seattle,4C (Marine),1957,23636.0,4,Residential,0.88,Steel,Curtain Wall,0.34,High,Heat Pump,Smart LED,True,277.8,False,Gold,Seattle Open Data (2020),67,High,2,Low Risk,8628200.0,365.04
BLDG_27982,OFFICE BUILDING,Office,Seattle,4C (Marine),1982,25111.0,3,Office,0.95,Steel,Window Wall,0.4,Medium,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),42,High,3,Low Risk,9675600.0,385.31
BLDG_50177,CITYLINE APARTMENTS,Residential,Seattle,4C (Marine),2016,281300.0,4,Residential,0.88,Timber,Rain Screen,0.32,High,Heat Pump,LED,False,0.0,False,Platinum,Seattle Open Data (2020),8,High,2,Low Risk,98215200.0,349.15
BLDG_50321,AMLI WALLINGFORD APARTMENT - SOUTH,Residential,Seattle,4C (Marine),2016,128210.0,5,Residential,0.84,Composite,Insulated Panels,0.49,High,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),8,High,1,Low Risk,41362600.0,322.62
BLDG_49868,RIVET APARTMENTS,Residential,Seattle,4C (Marine),2014,145727.0,7,Residential,0.85,Composite,Masonry,0.39,High,High Efficiency HVAC,Smart LED,True,359.1,False,Platinum,Seattle Open Data (2020),10,High,2,Low Risk,52347300.0,359.21
BLDG_19677,CORNELIUS APTS,Residential,Seattle,4C (Marine),1925,86560.0,9,Residential,0.91,Composite,Masonry,0.28,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),99,Low,7,High Risk,28996600.0,334.99
BLDG_27297,JACKSON PARK APTS 36-UNITS,Residential,Seattle,4C (Marine),1975,28899.0,3,Residential,0.9,Concrete,Masonry,0.3,High,Heat Pump,LED,False,0.0,False,Certified,Seattle Open Data (2020),49,Moderate,5,Medium Risk,12169800.0,421.11
BLDG_23963,WAREHOUSE,Mixed Use,Seattle,4C (Marine),1936,38630.0,1,Mixed Use,0.94,Composite,Window Wall,0.52,High,Standard HVAC,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),88,Moderate,4,Medium Risk,14713100.0,380.87
BLDG_26716,FRYE APARTMENTS,Residential,Seattle,4C (Marine),1908,177364.0,11,Residential,0.83,Glass-heavy facade,Curtain Wall,0.81,Low,District Heating,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),116,Low,6,Medium Risk,64710500.0,364.85
BLDG_24531,KENYON BUSINESS PARK (BLDG D),Mixed Use,Seattle,4C (Marine),1966,32000.0,1,Mixed Use,0.86,Timber,Window Wall,0.31,High,High Efficiency HVAC,Smart LED,False,0.0,True,Silver,Seattle Open Data (2020),58,Moderate,2,Low Risk,13893500.0,434.17
BLDG_416,CHROMER BUILDING,Office,Seattle,4C (Marine),1906,63540.0,4,Office,0.91,Brick,Masonry,0.34,High,Heat Pump,Smart LED,True,169.9,False,Gold,Seattle Open Data (2020),118,High,1,Low Risk,23961000.0,377.1
BLDG_24603,PUBLIC STORAGE,Mixed Use,Seattle,4C (Marine),1982,36600.0,2,Mixed Use,0.94,Composite,Curtain Wall,0.41,High,Heat Pump,Smart LED,True,207.6,True,Gold,Seattle Open Data (2020),42,High,2,Low Risk,14701700.0,401.69
BLDG_26241,NORTHGATE VILLA CONDOMINIUM,Residential,Seattle,4C (Marine),1984,140594.0,4,Residential,0.93,Steel,Rain Screen,0.34,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),40,High,3,Low Risk,47012900.0,334.39
BLDG_23212,LA CHARME,Residential,Seattle,4C (Marine),1930,36837.0,4,Residential,0.95,Brick,Masonry,0.24,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),94,High,5,Medium Risk,12460300.0,338.26
BLDG_444,FEDEX VAN TERMINAL,Mixed Use,Seattle,4C (Marine),2001,123061.0,1,Mixed Use,0.85,Composite,Rain Screen,0.43,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),23,Low,5,Medium Risk,47356500.0,384.82
BLDG_19,HOTEL VINTAGE PARK,Hospitality,Seattle,4C (Marine),1922,67390.0,11,Hospitality,0.95,Glass-heavy facade,Curtain Wall,0.67,High,Mixed System,Smart LED,False,0.0,False,None,Seattle Open Data (2020),102,Moderate,3,Low Risk,33442200.0,496.25
BLDG_19851,ST CHARLES HOTEL APTS,Residential,Seattle,4C (Marine),1911,23338.0,6,Residential,0.9,Steel,Rain Screen,0.27,Medium,District Heating,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),113,Moderate,6,Medium Risk,8765900.0,375.61
BLDG_19445,PACIFIC POINTE APTS/RETAIL,Residential,Seattle,4C (Marine),2000,93079.0,3,Residential,0.91,Timber,Rain Screen,0.45,Medium,High Efficiency HVAC,Smart LED,True,407.4,False,None,Seattle Open Data (2020),24,Moderate,2,Low Risk,30969100.0,332.72
BLDG_28008,PLAZA DEL SOL,Residential,Seattle,4C (Marine),1993,82519.0,6,Residential,0.86,Glass-heavy facade,Curtain Wall,0.79,High,Mixed System,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),31,Moderate,2,Low Risk,28106000.0,340.6
BLDG_27584,MERIDIAN MANOR,Residential,Seattle,4C (Marine),1979,75070.0,10,Residential,0.97,Concrete,Curtain Wall,0.46,Medium,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),45,Low,7,High Risk,25671100.0,341.96
BLDG_23451,FAIRVIEW APTS,Residential,Seattle,4C (Marine),1962,29454.0,5,Residential,0.86,Concrete,Insulated Panels,0.33,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),62,Moderate,2,Low Risk,9189400.0,311.99
BLDG_22482,AXLE,Residential,Seattle,4C (Marine),2017,250867.0,8,Residential,0.89,Timber,Rain Screen,0.25,High,Heat Pump,Smart LED,True,200.4,False,Gold,Seattle Open Data (2020),7,High,0,Low Risk,78648300.0,313.51
BLDG_27830,ELYSIAN BREWING CO & OFFICES,Office,Seattle,4C (Marine),1920,23422.0,3,Office,0.88,Brick,Masonry,0.35,Low,Electric Resistance,LED,False,0.0,False,Gold,Seattle Open Data (2020),104,Moderate,7,High Risk,10067000.0,429.81
BLDG_20805,DECATUR,Residential,Seattle,4C (Marine),1950,108228.0,13,Residential,0.92,Glass-heavy facade,Curtain Wall,0.82,High,Heat Pump,Smart LED,False,0.0,False,None,Seattle Open Data (2020),74,Moderate,5,Medium Risk,41102700.0,379.78
BLDG_26741,LAKESIDE AT LESCHI RESIDENTIAL CONDOMINIUM,Residential,Seattle,4C (Marine),1998,63236.0,4,Residential,0.84,Brick,Masonry,0.28,Medium,Standard HVAC,Smart LED,False,0.0,False,None,Seattle Open Data (2020),26,Moderate,3,Low Risk,18971100.0,300.0
BLDG_27759,MIRABELLA (WALLINGFORD),Residential,Seattle,4C (Marine),1997,63317.0,4,Residential,0.95,Timber,Insulated Panels,0.36,High,District Heating,LED,True,405.0,False,Platinum,Seattle Open Data (2020),27,High,3,Low Risk,23452700.0,370.4
BLDG_21183,CANAL PL OFFICE PARK,Office,Seattle,4C (Marine),1980,70296.0,3,Office,0.89,Timber,Masonry,0.4,Medium,Mixed System,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),44,Moderate,4,Medium Risk,31440400.0,447.26
BLDG_25967,MADISON COURT APTS,Residential,Seattle,4C (Marine),1988,36702.0,3,Residential,0.97,Timber,Window Wall,0.52,High,District Heating,Smart LED,False,0.0,False,None,Seattle Open Data (2020),36,Moderate,3,Low Risk,12675300.0,345.36
BLDG_325,WESTLAKE MALL RETAIL PORTION,Mixed Use,Seattle,4C (Marine),1989,111077.0,4,Mixed Use,0.91,Timber,Window Wall,0.3,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),35,Moderate,2,Low Risk,51043400.0,459.53
BLDG_358,SEATTLE JUSTICE CENTER,Government,Seattle,4C (Marine),2001,310490.0,14,Government,0.92,Steel,Insulated Panels,0.44,Low,Mixed System,LED,False,0.0,False,None,Seattle Open Data (2020),23,Low,3,Low Risk,133161900.0,428.88
BLDG_19832,ATRIA VILLA CONDOMINIUM,Residential,Seattle,4C (Marine),1978,40948.0,4,Residential,0.87,Concrete,Curtain Wall,0.29,High,District Heating,LED,True,431.6,False,Certified,Seattle Open Data (2020),46,Moderate,2,Low Risk,13255300.0,323.71
BLDG_20340,LAURELHURST APTS,Residential,Seattle,4C (Marine),1961,30834.0,4,Residential,0.95,Brick,Masonry,0.35,High,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020),63,High,5,Medium Risk,11498800.0,372.93
BLDG_20162,GETHSEMANE APARTMENTS,Residential,Seattle,4C (Marine),2012,67403.0,7,Residential,0.97,Timber,Insulated Panels,0.32,Low,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),12,Low,8,High Risk,24154500.0,358.36
BLDG_553,SOUTH SEATTLE DISTRIBUTION CENTER- 3844,Mixed Use,Seattle,4C (Marine),1949,101101.0,1,Mixed Use,0.73,Timber,Masonry,0.34,Medium,Standard HVAC,Incandescent,False,0.0,False,None,Seattle Open Data (2020),75,Low,9,High Risk,60103100.0,594.49
BLDG_27966,PINEHURST LANE CONDOMINIUM,Residential,Seattle,4C (Marine),1997,23175.0,4,Residential,0.92,Composite,Masonry,0.35,High,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),27,Moderate,2,Low Risk,7426500.0,320.45
BLDG_26163,JOHN COURT APTS,Residential,Seattle,4C (Marine),2007,53525.0,4,Residential,0.89,Brick,Masonry,0.22,Medium,High Efficiency HVAC,Smart LED,True,396.0,False,Silver,Seattle Open Data (2020),17,Moderate,0,Low Risk,15772900.0,294.68
BLDG_22034,NELSON MANOR-LOW INCOME SENIOR,Residential,Seattle,4C (Marine),1985,27553.0,4,Residential,0.87,Concrete,Rain Screen,0.5,Medium,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),39,Moderate,1,Low Risk,8811400.0,319.8
BLDG_50755,740 HARVARD AVE E,Residential,Seattle,4C (Marine),2020,28128.0,5,Residential,0.89,Steel,Curtain Wall,0.38,High,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),4,High,2,Low Risk,7874400.0,279.95
BLDG_19856,HOWARD BUILDING,Office,Seattle,4C (Marine),1902,23563.0,3,Office,0.9,Concrete,Masonry,0.28,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),122,High,2,Low Risk,9239700.0,392.13
