operation_id,building_id,reporting_year,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,carbon_emissions_metric_tons,energy_star_score,peak_demand_kw,water_use_gallons,operating_cost_per_sqft,emissions_intensity,energy_efficiency_rating,energy_cost_per_sqft,emissions_per_sqft,high_energy_use_flag,high_emissions_flag,retrofit_needed_flag
OP_0732,BLDG_19758,2024,2565667.0,32.90000153,89800.0,55500.0,154300.0,299600.0,29.0,95,357.0,3700000.0,2.66,0.37,Excellent,0.8,0.0003,False,False,False
OP_0733,BLDG_19924,2024,7834116.0,279.8999939,274200.0,14400.0,65200.0,353800.0,399.0,1,129.5,960000.0,10.44,14.25,Poor,8.09,0.0118,True,True,True
OP_0734,BLDG_50487,2024,962837.0,32.70000076,33700.0,17300.0,41800.0,92800.0,19.5,97,111.2,1153330.0,2.63,0.66,Excellent,0.96,0.0006,False,False,False
OP_0735,BLDG_19781,2024,1050798.0,11.5,36800.0,19800.0,55200.0,111800.0,6.1,100,135.5,1320000.0,2.59,0.14,Excellent,0.85,0.0001,False,False,False
OP_0736,BLDG_40027,2024,5962496.0,29.60000038,208700.0,95300.0,257100.0,561100.0,34.6,44,750.9,6353330.0,2.63,0.16,Fair,0.98,0.0002,False,False,True
OP_0737,BLDG_442,2024,30389288.0,49.09999847,1026300.0,214500.0,1096500.0,2337300.0,301.7,83,3038.2,14300000.0,2.5,0.51,Excellent,1.1,0.0003,False,False,False
OP_0738,BLDG_22261,2024,834855.0,20.10000038,29200.0,11600.0,66900.0,107700.0,26.1,77,136.6,773330.0,2.6,0.63,Good,0.7,0.0006,False,False,False
OP_0739,BLDG_21665,2024,644578.0,32.0,9000.0,13800.0,34900.0,57700.0,3.7,96,96.9,920000.0,1.88,0.16,Excellent,0.29,0.0001,False,False,False
OP_0740,BLDG_20377,2024,4130935.0,52.70000076,144600.0,18600.0,78100.0,241300.0,200.2,100,183.9,1240000.0,4.11,3.41,Excellent,2.46,0.0034,False,True,False
OP_0741,BLDG_465,2024,48094528.0,175.3999939,1683300.0,55500.0,480700.0,2219500.0,292.6,17,1068.4,3700000.0,7.71,1.02,Poor,5.85,0.001,True,False,True
OP_0742,BLDG_749,2024,4655458.0,37.40000153,162900.0,32500.0,254000.0,449400.0,65.3,86,484.7,2166670.0,3.0,0.52,Excellent,1.09,0.0004,False,False,False
OP_0743,BLDG_24765,2024,705766.0,35.09999847,24700.0,10000.0,32800.0,67500.0,4.1,50,70.1,666670.0,3.35,0.2,Fair,1.23,0.0002,False,False,True
OP_0744,BLDG_571,2024,2017038.0,20.60000038,70600.0,30100.0,139200.0,239900.0,62.7,84,318.1,2006670.0,2.45,0.64,Excellent,0.72,0.0006,False,False,False
OP_0745,BLDG_49732,2024,60451136.0,187.1999969,2115800.0,251000.0,415600.0,2782400.0,1747.7,88,1061.8,16733330.0,8.43,5.3,Excellent,6.41,0.0053,True,True,False
OP_0746,BLDG_21298,2024,1443196.0,32.40000153,50500.0,29600.0,86200.0,166300.0,27.5,99,206.4,1973330.0,2.53,0.62,Excellent,0.77,0.0004,False,False,False
OP_0747,BLDG_49467,2024,1490357.0,30.0,20900.0,29200.0,63600.0,113700.0,33.3,98,181.0,1946670.0,1.98,0.71,Excellent,0.36,0.0006,False,False,False
OP_0748,BLDG_22577,2024,542826.0,14.80000019,7600.0,11400.0,57000.0,76000.0,13.1,87,117.7,760000.0,2.08,0.36,Excellent,0.21,0.0004,False,False,False
OP_0749,BLDG_711,2024,1354595.0,14.19999981,47400.0,31000.0,158800.0,237200.0,7.9,82,310.7,2066670.0,2.49,0.08,Excellent,0.5,0.0001,False,False,False
OP_0750,BLDG_828,2024,160625728.0,110.0,5594100.0,1271400.0,2708200.0,9573700.0,6898.6,100,6521.4,84760000.0,4.6,4.21,Excellent,2.69,0.0033,False,False,False
OP_0751,BLDG_50307,2024,4945205.0,23.39999962,124300.0,126400.0,425700.0,676400.0,31.6,99,810.1,8426670.0,2.62,0.15,Excellent,0.48,0.0001,False,False,False
OP_0752,BLDG_22334,2024,7874910.0,33.5,214500.0,185300.0,466600.0,866400.0,211.4,100,1133.6,12353330.0,2.4,0.87,Excellent,0.59,0.0006,False,False,False
OP_0753,BLDG_50377,2024,6725276.0,47.5,187300.0,79900.0,202300.0,469500.0,219.9,77,551.3,5326670.0,2.81,1.55,Good,1.12,0.0013,True,True,False
OP_0754,BLDG_21524,2024,862532.0,31.10000038,30200.0,17100.0,69100.0,116400.0,5.0,74,123.9,1140000.0,3.12,0.15,Good,0.81,0.0001,False,False,False
OP_0755,BLDG_20890,2024,2102660.0,90.69999695,73600.0,4600.0,34800.0,113000.0,82.8,5,88.0,306670.0,4.87,3.57,Poor,3.17,0.0036,True,True,True
OP_0756,BLDG_50539,2024,17306530.0,32.90000153,605700.0,314000.0,760600.0,1680300.0,442.5,98,2093.2,20933330.0,2.53,0.84,Excellent,0.91,0.0007,False,False,False
OP_0757,BLDG_49707,2024,680448.0,29.60000038,23800.0,20800.0,54300.0,98900.0,3.9,67,147.2,1386670.0,2.26,0.12,Good,0.54,0.0001,False,False,False
OP_0758,BLDG_13,2024,3194788.0,56.90000153,111800.0,32100.0,109400.0,253300.0,55.9,60,217.4,2140000.0,3.98,0.9,Good,1.75,0.0009,True,False,False
OP_0759,BLDG_21367,2024,1873588.0,49.59999847,65600.0,12100.0,59200.0,136900.0,95.1,40,134.2,806670.0,3.62,2.52,Fair,1.74,0.0025,False,True,True
OP_0760,BLDG_26013,2024,77659.0,2.400000095,1100.0,13900.0,55600.0,70600.0,0.5,100,102.2,926670.0,2.16,0.01,Excellent,0.03,0.0,False,False,False
OP_0761,BLDG_26504,2024,4563198.0,27.29999924,159700.0,58800.0,233200.0,451700.0,85.4,96,428.8,3920000.0,3.33,0.63,Excellent,1.18,0.0006,False,False,False
OP_0762,BLDG_857,2024,844635.0,5.400000095,29600.0,45800.0,250000.0,325400.0,18.8,85,493.4,3053330.0,2.14,0.12,Excellent,0.19,0.0001,False,False,False
OP_0763,BLDG_24854,2024,5916906.0,30.89999962,207100.0,91300.0,294500.0,592900.0,40.0,68,642.3,6086670.0,3.1,0.21,Good,1.08,0.0002,False,False,False
OP_0764,BLDG_25726,2024,2308962.0,45.59999847,80800.0,41400.0,109900.0,232100.0,57.1,88,249.6,2760000.0,2.99,1.18,Excellent,1.04,0.0007,True,True,False
OP_0765,BLDG_681,2024,2430326.0,23.60000038,47700.0,39500.0,220300.0,307500.0,14.1,99,596.1,2633330.0,1.62,0.14,Excellent,0.25,0.0001,False,False,False
OP_0766,BLDG_42168,2024,1095774.0,36.79999924,38400.0,15200.0,37500.0,91100.0,6.4,49,103.4,1013330.0,3.07,0.21,Fair,1.3,0.0002,False,False,True
OP_0767,BLDG_417,2024,6352492.0,49.5,160400.0,30400.0,226300.0,417100.0,118.9,90,419.3,2026670.0,3.19,0.91,Excellent,1.23,0.0009,False,False,False
OP_0768,BLDG_52023,2024,1241502.0,40.29999924,43500.0,13600.0,39700.0,96800.0,28.0,89,111.8,906670.0,2.78,0.91,Excellent,1.25,0.0008,False,False,False
OP_0769,BLDG_49871,2024,5871097.0,27.5,205500.0,110900.0,263900.0,580300.0,139.3,100,656.8,7393330.0,2.77,0.96,Excellent,0.98,0.0007,False,False,False
OP_0770,BLDG_418,2024,2997696.0,37.5,104900.0,18900.0,122100.0,245900.0,59.4,76,263.8,1260000.0,3.08,0.74,Good,1.31,0.0007,False,False,False
OP_0771,BLDG_582,2024,4434176.0,73.40000153,155200.0,43500.0,79700.0,278400.0,25.7,42,226.1,2900000.0,4.36,0.4,Fair,2.43,0.0004,False,False,True
OP_0772,BLDG_471,2024,6375256.0,69.5,223100.0,27000.0,155300.0,405400.0,37.0,64,471.4,1800000.0,2.91,0.43,Good,1.6,0.0003,True,False,False
OP_0773,BLDG_21631,2024,1053420.0,18.70000076,36900.0,27200.0,85300.0,149400.0,6.1,94,178.9,1813330.0,2.65,0.11,Excellent,0.65,0.0001,False,False,False
OP_0774,BLDG_22678,2024,359832.0,15.80000019,12600.0,6200.0,34400.0,53200.0,3.4,75,73.7,413330.0,2.39,0.15,Good,0.57,0.0002,False,False,False
OP_0775,BLDG_235,2024,10063541.0,64.5,303500.0,118500.0,270800.0,692800.0,291.7,94,659.5,7900000.0,3.34,1.9,Excellent,1.46,0.0014,False,False,False
OP_0776,BLDG_49872,2024,1309992.0,23.0,45800.0,16900.0,66100.0,128800.0,52.8,100,178.6,1126670.0,2.26,0.93,Excellent,0.8,0.0009,False,False,False
OP_0777,BLDG_52018,2024,1049180.0,30.5,30500.0,24300.0,76100.0,130900.0,6.1,81,167.7,1620000.0,2.55,0.18,Excellent,0.59,0.0001,False,False,False
OP_0778,BLDG_25181,2024,751049.0,33.29999924,26300.0,12400.0,36100.0,74800.0,16.7,78,74.1,826670.0,3.32,0.74,Good,1.17,0.0007,False,False,False
OP_0779,BLDG_24823,2024,654873.0,20.5,22900.0,7900.0,43900.0,74700.0,31.5,48,91.9,526670.0,2.84,1.2,Fair,0.87,0.0012,False,False,True
OP_0780,BLDG_26465,2024,1354595.0,44.09999847,41400.0,6300.0,49700.0,97400.0,59.2,87,107.4,420000.0,2.92,1.78,Excellent,1.24,0.0018,False,False,False
OP_0781,BLDG_700,2024,12525174.0,208.8000031,381200.0,9700.0,78000.0,468900.0,333.5,31,233.7,646670.0,7.25,5.16,Poor,5.9,0.0052,True,True,True
OP_0782,BLDG_59,2024,3720013.0,67.69999695,130200.0,12200.0,108100.0,250500.0,21.6,30,215.1,813330.0,4.22,0.36,Poor,2.19,0.0004,True,False,True
OP_0783,BLDG_744,2024,5275321.0,31.29999924,172200.0,47100.0,271600.0,490900.0,51.8,91,773.2,3140000.0,2.03,0.33,Excellent,0.71,0.0002,False,False,False
OP_0784,BLDG_25242,2024,706656.0,31.10000038,24700.0,13800.0,49300.0,87800.0,4.1,68,91.7,920000.0,3.21,0.15,Good,0.9,0.0002,False,False,False
OP_0785,BLDG_25770,2024,1000276.0,27.70000076,35000.0,17300.0,61400.0,113700.0,5.8,62,135.1,1153330.0,2.86,0.16,Good,0.88,0.0001,False,False,False
OP_0786,BLDG_260,2024,7252067.0,27.79999924,253800.0,37900.0,351300.0,643000.0,235.5,93,767.2,2526670.0,2.67,0.98,Excellent,1.05,0.001,False,False,False
OP_0787,BLDG_50150,2024,7016669.0,63.09999847,217200.0,83200.0,172500.0,472900.0,181.0,57,490.3,5546670.0,3.31,1.58,Fair,1.52,0.0013,False,False,True
OP_0788,BLDG_23454,2024,1444921.0,36.79999924,50600.0,16700.0,65100.0,132400.0,8.4,82,127.8,1113330.0,3.38,0.21,Excellent,1.29,0.0002,False,False,False
OP_0789,BLDG_21108,2024,1634970.0,68.09999847,57200.0,4700.0,42100.0,104000.0,50.1,71,86.5,313330.0,4.01,1.93,Good,2.21,0.0019,True,True,False
OP_0790,BLDG_50930,2024,2411618.0,29.0,84400.0,47900.0,117300.0,249600.0,67.2,99,291.0,3193330.0,2.69,0.81,Excellent,0.91,0.0007,False,False,False
OP_0791,BLDG_22351,2024,3658572.0,21.89999962,128100.0,108600.0,310500.0,547200.0,21.2,90,646.0,7240000.0,2.71,0.11,Excellent,0.64,0.0001,False,False,False
OP_0792,BLDG_22553,2024,518199.0,24.39999962,18100.0,10900.0,31700.0,60700.0,3.0,85,68.8,726670.0,2.86,0.14,Excellent,0.85,0.0001,False,False,False
OP_0793,BLDG_21619,2024,1209246.0,29.10000038,42300.0,20800.0,62600.0,125700.0,25.5,90,133.0,1386670.0,3.03,0.61,Excellent,1.02,0.0006,False,False,False
OP_0794,BLDG_50721,2024,1087086.0,30.5,15200.0,23600.0,52900.0,91700.0,23.1,99,138.5,1573330.0,2.08,0.65,Excellent,0.34,0.0005,False,False,False
OP_0795,BLDG_20811,2024,3017262.0,31.60000038,105600.0,17300.0,123000.0,245900.0,83.9,76,315.3,1153330.0,2.57,0.88,Good,1.11,0.0009,False,False,False
OP_0796,BLDG_464,2024,24353326.0,153.6999969,852400.0,23400.0,202900.0,1078700.0,631.6,63,537.3,1560000.0,6.81,3.99,Good,5.38,0.004,False,True,False
OP_0797,BLDG_25847,2024,753170.0,27.29999924,26400.0,6200.0,42800.0,75400.0,13.3,92,87.9,413330.0,2.74,0.48,Excellent,0.96,0.0005,False,False,False
OP_0798,BLDG_21730,2024,1614966.0,31.10000038,22600.0,44600.0,114400.0,181600.0,39.5,100,275.8,2973330.0,2.06,0.66,Excellent,0.26,0.0004,False,False,False
OP_0799,BLDG_21417,2024,1869623.0,70.19999695,26200.0,29100.0,47700.0,103000.0,10.8,74,133.3,1940000.0,2.56,0.27,Good,0.65,0.0003,False,False,False
OP_0800,BLDG_50312,2024,1236336.0,24.0,43300.0,22800.0,59500.0,125600.0,7.2,78,169.4,1520000.0,2.44,0.19,Good,0.84,0.0001,False,False,False
OP_0801,BLDG_25956,2024,2316537.0,56.70000076,81100.0,7100.0,66300.0,154500.0,85.0,27,139.5,473330.0,4.03,2.22,Poor,2.12,0.0022,True,True,True
OP_0802,BLDG_26211,2024,756800.0,29.20000076,26500.0,13500.0,43100.0,83100.0,17.6,94,82.4,900000.0,3.2,0.68,Excellent,1.02,0.0007,False,False,False
OP_0803,BLDG_22279,2024,637927.0,22.89999962,22300.0,24200.0,60500.0,107000.0,3.7,94,137.8,1613330.0,2.47,0.11,Excellent,0.51,0.0001,False,False,False
OP_0804,BLDG_21295,2024,623831.0,28.10000038,8700.0,9600.0,38700.0,57000.0,13.3,82,72.4,640000.0,2.57,0.6,Excellent,0.39,0.0006,False,False,False
OP_0805,BLDG_50881,2024,3041028.0,22.10000038,106400.0,24200.0,142100.0,272700.0,12.1,94,387.4,1613330.0,2.24,0.1,Excellent,0.87,0.0001,False,False,False
OP_0806,BLDG_23110,2024,1571248.0,22.79999924,27400.0,34900.0,110800.0,173100.0,9.1,84,223.3,2326670.0,2.52,0.13,Excellent,0.4,0.0001,False,False,False
OP_0807,BLDG_23708,2024,279862.0,15.0,9800.0,9000.0,31800.0,50600.0,1.6,100,63.3,600000.0,2.51,0.08,Excellent,0.49,0.0001,False,False,False
OP_0808,BLDG_25791,2024,1461695.0,67.40000153,51200.0,10200.0,32500.0,93900.0,66.0,64,69.2,680000.0,4.59,3.23,Good,2.5,0.0032,True,True,False
OP_0809,BLDG_23437,2024,608134.0,25.70000076,8500.0,11300.0,36400.0,56200.0,3.5,94,75.1,753330.0,2.38,0.15,Excellent,0.36,0.0001,False,False,False
OP_0810,BLDG_27982,2024,716494.0,32.40000153,25100.0,5800.0,37400.0,68300.0,19.2,85,81.3,386670.0,2.72,0.77,Excellent,1.0,0.0008,False,False,False
OP_0811,BLDG_50177,2024,7692286.0,30.29999924,269200.0,140500.0,347500.0,757200.0,172.5,90,901.2,9366670.0,2.69,0.61,Excellent,0.96,0.0006,False,False,False
OP_0812,BLDG_50321,2024,2741110.0,28.10000038,95900.0,54700.0,155900.0,306500.0,65.5,96,405.4,3646670.0,2.39,0.51,Excellent,0.75,0.0005,False,False,False
OP_0813,BLDG_49868,2024,3201127.0,28.0,58200.0,71200.0,167600.0,297000.0,73.2,100,456.7,4746670.0,2.04,0.64,Excellent,0.4,0.0005,False,False,False
OP_0814,BLDG_19677,2024,3434408.0,55.09999847,120200.0,39000.0,158200.0,317400.0,24.5,53,299.6,2600000.0,3.67,0.28,Fair,1.39,0.0003,True,False,True
OP_0815,BLDG_27297,2024,840608.0,29.10000038,29400.0,14500.0,49100.0,93000.0,4.9,84,93.8,966670.0,3.22,0.17,Excellent,1.02,0.0002,False,False,False
OP_0816,BLDG_23963,2024,186712.0,4.800000191,6500.0,12300.0,72700.0,91500.0,1.1,79,126.7,820000.0,2.37,0.03,Good,0.17,0.0,False,False,False
OP_0817,BLDG_26716,2024,8054880.0,54.5,281900.0,75800.0,266000.0,623700.0,163.5,53,613.9,5053330.0,3.52,0.98,Fair,1.59,0.0009,True,False,True
OP_0818,BLDG_24531,2024,603391.0,18.79999924,21100.0,9500.0,50900.0,81500.0,26.7,87,103.2,633330.0,2.55,0.83,Excellent,0.66,0.0008,False,False,False
OP_0819,BLDG_416,2024,1662874.0,29.29999924,32700.0,13100.0,95600.0,141400.0,9.6,88,204.4,873330.0,2.23,0.15,Excellent,0.51,0.0002,False,False,False
OP_0820,BLDG_24603,2024,259947.0,6.0,3600.0,11900.0,53100.0,68600.0,1.5,86,118.3,793330.0,1.87,0.04,Excellent,0.1,0.0,False,False,False
OP_0821,BLDG_26241,2024,501162.0,3.900000095,17500.0,69000.0,206000.0,292500.0,15.2,100,440.6,4600000.0,2.08,0.11,Excellent,0.12,0.0001,False,False,False
OP_0822,BLDG_23212,2024,1485338.0,62.40000153,52000.0,18600.0,64000.0,134600.0,53.0,83,119.8,1240000.0,3.65,2.23,Excellent,1.41,0.0014,True,True,False
OP_0823,BLDG_444,2024,4000640.0,32.5,140000.0,37900.0,155200.0,333100.0,109.2,27,448.2,2526670.0,2.71,0.89,Poor,1.14,0.0009,False,False,True
OP_0824,BLDG_19,2024,4462021.0,66.19999695,156200.0,38400.0,106800.0,301400.0,94.5,76,222.5,2560000.0,4.47,1.4,Good,2.32,0.0014,False,False,False
OP_0825,BLDG_19851,2024,2050861.0,64.80000305,71800.0,11400.0,36800.0,120000.0,78.3,62,79.3,760000.0,5.14,3.35,Good,3.08,0.0034,True,True,False
OP_0826,BLDG_19445,2024,1927904.0,21.20000076,27000.0,48700.0,119300.0,195000.0,43.4,79,305.3,3246670.0,2.09,0.76,Good,0.29,0.0005,False,False,False
OP_0827,BLDG_28008,2024,1922725.0,25.60000038,67300.0,42000.0,110900.0,220200.0,53.7,74,273.6,2800000.0,2.67,0.65,Good,0.82,0.0007,False,False,False
OP_0828,BLDG_27584,2024,3536050.0,47.09999847,123800.0,37500.0,126500.0,287800.0,20.5,35,269.2,2500000.0,3.83,0.27,Poor,1.65,0.0003,True,False,True
OP_0829,BLDG_23451,2024,585494.0,22.79999924,20500.0,12400.0,45200.0,78100.0,3.4,97,92.9,826670.0,2.65,0.13,Excellent,0.7,0.0001,False,False,False
OP_0830,BLDG_22482,2024,6230658.0,28.39999962,188000.0,115400.0,295800.0,599200.0,134.8,97,791.4,7693330.0,2.39,0.73,Excellent,0.75,0.0005,False,False,False
OP_0831,BLDG_27830,2024,2047042.0,87.40000153,71600.0,4600.0,39900.0,116100.0,96.9,69,78.5,306670.0,4.96,4.14,Good,3.06,0.0041,True,True,False
OP_0832,BLDG_20805,2024,4233869.0,38.90000153,148200.0,55000.0,177100.0,380300.0,83.2,84,351.2,3666670.0,3.51,0.77,Excellent,1.37,0.0008,False,False,False
OP_0833,BLDG_26741,2024,1924356.0,30.39999962,67400.0,28900.0,84300.0,180600.0,35.8,78,207.9,1926670.0,2.86,0.63,Good,1.07,0.0006,False,False,False
OP_0834,BLDG_27759,2024,1103139.0,21.70000076,15400.0,35300.0,83600.0,134300.0,6.4,98,199.3,2353330.0,2.12,0.13,Excellent,0.24,0.0001,False,False,False
OP_0835,BLDG_21183,2024,2802429.0,39.90000153,98100.0,15500.0,93200.0,206800.0,16.3,79,230.6,1033330.0,2.94,0.23,Good,1.4,0.0002,False,False,False
OP_0836,BLDG_25967,2024,809442.0,29.39999962,28300.0,21100.0,54000.0,103400.0,4.7,80,120.1,1406670.0,2.82,0.17,Excellent,0.77,0.0001,False,False,False
OP_0837,BLDG_325,2024,9898724.0,60.59999847,346500.0,31800.0,165200.0,543500.0,57.4,91,355.1,2120000.0,4.89,0.52,Excellent,3.12,0.0005,False,False,False
OP_0838,BLDG_358,2024,19564984.0,64.40000153,684800.0,79100.0,386200.0,1150100.0,341.4,51,1079.0,5273330.0,3.7,1.1,Fair,2.21,0.0011,False,False,True
OP_0839,BLDG_19832,2024,777041.0,24.20000076,10900.0,18400.0,63300.0,92600.0,4.5,81,133.7,1226670.0,2.26,0.14,Excellent,0.27,0.0001,False,False,False
OP_0840,BLDG_20340,2024,686507.0,23.79999924,24000.0,17000.0,48200.0,89200.0,4.0,95,97.7,1133330.0,2.89,0.13,Excellent,0.78,0.0001,False,False,False
OP_0841,BLDG_20162,2024,4313526.0,64.0,151000.0,38300.0,79200.0,268500.0,148.1,36,241.3,2553330.0,3.98,2.2,Poor,2.24,0.0022,True,True,True
OP_0842,BLDG_553,2024,16694790.0,165.1000061,584300.0,22000.0,182800.0,789100.0,96.8,7,382.3,1466670.0,7.81,0.96,Poor,5.78,0.001,True,False,True
OP_0843,BLDG_27966,2024,725136.0,34.09999847,25400.0,11200.0,34400.0,71000.0,14.8,72,77.1,746670.0,3.06,0.64,Good,1.1,0.0006,False,False,False
OP_0844,BLDG_26163,2024,950528.0,24.89999962,13300.0,25100.0,62300.0,100700.0,6.1,90,171.5,1673330.0,1.88,0.16,Excellent,0.25,0.0001,False,False,False
OP_0845,BLDG_22034,2024,766114.0,27.79999924,26800.0,13100.0,39400.0,79300.0,4.4,71,91.9,873330.0,2.88,0.16,Good,0.97,0.0002,False,False,False
OP_0846,BLDG_50755,2024,260136.0,9.199999809,9100.0,14800.0,31400.0,55300.0,5.2,100,88.2,986670.0,1.97,0.19,Excellent,0.32,0.0002,False,False,False
OP_0847,BLDG_19856,2024,539409.0,22.89999962,18900.0,5000.0,39200.0,63100.0,3.1,85,76.3,333330.0,2.68,0.13,Excellent,0.8,0.0001,False,False,False
OP_0848,BLDG_21611,2024,939607.0,42.79999924,32900.0,5700.0,35500.0,74100.0,35.6,30,79.5,380000.0,3.38,1.62,Poor,1.5,0.0016,False,False,True
OP_0849,BLDG_21672,2024,2612221.0,60.59999847,91400.0,23200.0,64800.0,179400.0,86.4,61,146.9,1546670.0,4.16,2.0,Good,2.12,0.002,True,True,False
OP_0850,BLDG_20045,2024,11689097.0,121.5,409100.0,12300.0,123400.0,544800.0,225.3,92,247.0,820000.0,7.04,2.91,Excellent,5.28,0.0029,False,False,False
OP_0851,BLDG_24173,2024,806370.0,37.29999924,28200.0,14800.0,40200.0,83200.0,4.7,31,98.8,986670.0,3.04,0.22,Poor,1.03,0.0002,False,False,True
OP_0852,BLDG_50194,2024,1114496.0,32.40000153,39000.0,7600.0,41800.0,88400.0,17.4,93,118.1,506670.0,2.38,0.47,Excellent,1.05,0.0005,False,False,False
OP_0853,BLDG_50956,2024,1319711.0,31.5,46200.0,23100.0,50000.0,119300.0,48.2,100,131.3,1540000.0,2.85,1.15,Excellent,1.1,0.0012,False,True,False
OP_0854,BLDG_27947,2024,3455867.0,91.69999695,121000.0,9600.0,62600.0,193200.0,151.7,25,137.8,640000.0,5.12,4.02,Poor,3.21,0.004,True,True,True
OP_0855,BLDG_23438,2024,2149841.0,24.5,75200.0,48300.0,144600.0,268100.0,12.5,94,348.9,3220000.0,2.44,0.14,Excellent,0.68,0.0001,False,False,False
OP_0856,BLDG_132,2024,8047986.0,53.70000076,281700.0,35800.0,373500.0,691000.0,184.5,98,718.9,2386670.0,3.03,1.44,Excellent,1.23,0.0008,False,False,False
OP_0857,BLDG_25358,2024,196408.0,7.099999905,6900.0,15600.0,38600.0,61100.0,1.1,100,95.1,1040000.0,2.01,0.04,Excellent,0.23,0.0,False,False,False
OP_0858,BLDG_300,2024,8271551.0,37.70000076,238300.0,37700.0,242200.0,518200.0,254.5,84,665.2,2513330.0,2.53,1.24,Excellent,1.16,0.0012,False,False,False
OP_0859,BLDG_23906,2024,1886486.0,63.5,66000.0,4000.0,35700.0,105700.0,77.3,23,79.2,266670.0,4.9,3.58,Poor,3.06,0.0036,True,True,True
OP_0860,BLDG_50027,2024,1091153.0,17.60000038,15300.0,28200.0,71900.0,115400.0,6.3,100,194.5,1880000.0,1.86,0.15,Excellent,0.25,0.0001,False,False,False
OP_0861,BLDG_456,2024,4072502.0,35.09999847,142500.0,45800.0,323900.0,512200.0,23.6,92,728.7,3053330.0,2.24,0.2,Excellent,0.62,0.0001,False,False,False
OP_0862,BLDG_21213,2024,2072629.0,52.09999847,72500.0,7900.0,68300.0,148700.0,45.3,62,135.3,526670.0,3.73,1.14,Good,1.82,0.0011,False,False,False
OP_0863,BLDG_20228,2024,593953.0,29.0,20800.0,11200.0,35900.0,67900.0,3.4,42,80.7,746670.0,2.97,0.17,Fair,0.91,0.0001,False,False,True
OP_0864,BLDG_729,2024,1213430.0,10.80000019,42500.0,36500.0,152000.0,231000.0,7.0,64,378.8,2433330.0,2.06,0.06,Good,0.38,0.0001,False,False,False
OP_0865,BLDG_27195,2024,8474032.0,88.59999847,296600.0,47400.0,167000.0,511000.0,394.0,50,332.9,3160000.0,5.34,4.12,Fair,3.1,0.0041,True,True,True
OP_0866,BLDG_50491,2024,856200.0,43.59999847,30000.0,10000.0,22000.0,62000.0,17.7,100,61.1,666670.0,3.18,0.91,Excellent,1.54,0.0009,False,False,False
OP_0867,BLDG_19946,2024,1810851.0,66.59999847,63400.0,15200.0,51000.0,129600.0,85.4,65,102.6,1013330.0,4.27,3.14,Good,2.09,0.0028,True,True,False
OP_0868,BLDG_26396,2024,4560697.0,28.60000038,140400.0,67800.0,203400.0,411600.0,108.9,100,499.7,4520000.0,2.58,0.76,Excellent,0.88,0.0007,False,False,False
OP_0869,BLDG_25954,2024,469405.0,18.20000076,6600.0,5400.0,44600.0,56600.0,8.4,95,81.6,360000.0,2.2,0.33,Excellent,0.26,0.0003,False,False,False
OP_0870,BLDG_540,2024,642622.0,28.20000076,22500.0,5800.0,35900.0,64200.0,20.6,67,76.6,386670.0,2.82,0.9,Good,0.99,0.0009,False,False,False
OP_0871,BLDG_26939,2024,1136305.0,50.90000153,39800.0,4300.0,37500.0,81600.0,40.2,47,78.3,286670.0,3.65,1.8,Fair,1.78,0.0018,False,False,True
OP_0872,BLDG_50305,2024,2255504.0,30.70000076,61600.0,44400.0,148400.0,254400.0,56.3,96,296.8,2960000.0,2.71,0.77,Excellent,0.66,0.0006,False,False,False
OP_0873,BLDG_25965,2024,22384794.0,104.8000031,783500.0,103700.0,362400.0,1249600.0,889.8,1,862.7,6913330.0,5.54,5.8,Poor,3.47,0.0039,True,True,True
OP_0874,BLDG_50515,2024,1400635.0,33.59999847,19600.0,26400.0,66200.0,112200.0,35.7,98,169.1,1760000.0,2.09,0.86,Excellent,0.36,0.0007,False,False,False
OP_0875,BLDG_50645,2024,7635052.0,23.39999962,267200.0,195100.0,434600.0,896900.0,185.7,100,1232.7,13006670.0,2.28,0.57,Excellent,0.68,0.0005,False,False,False
OP_0876,BLDG_26789,2024,1554234.0,26.89999962,21800.0,41300.0,102200.0,165300.0,9.7,98,256.9,2753330.0,2.03,0.17,Excellent,0.27,0.0001,False,False,False
OP_0877,BLDG_50542,2024,2333683.0,36.79999924,81700.0,21300.0,81500.0,184500.0,13.5,94,226.9,1420000.0,2.58,0.22,Excellent,1.14,0.0002,False,False,False
OP_0878,BLDG_25713,2024,431980.0,12.30000019,15100.0,7200.0,60200.0,82500.0,2.5,100,110.3,480000.0,2.34,0.07,Excellent,0.43,0.0001,False,False,False
OP_0879,BLDG_50054,2024,13780945.0,36.29999924,482300.0,101800.0,628600.0,1212700.0,228.1,92,1711.9,6786670.0,2.26,0.67,Excellent,0.9,0.0004,False,False,False
OP_0880,BLDG_21916,2024,1555512.0,65.09999847,54400.0,16200.0,35000.0,105600.0,41.6,61,75.4,1080000.0,4.77,1.88,Good,2.46,0.0019,False,False,False
OP_0881,BLDG_26759,2024,965552.0,19.5,33800.0,12100.0,69400.0,115300.0,5.8,68,134.4,806670.0,2.88,0.15,Good,0.84,0.0001,False,False,False
OP_0882,BLDG_22509,2024,1315324.0,39.40000153,18400.0,7500.0,46800.0,72700.0,7.6,80,136.8,500000.0,1.74,0.23,Excellent,0.44,0.0002,False,False,False
