building_id,building_name,building_type,location_city,climate_zone,year_built,building_age,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,cost_per_sqft,contractor_name,delay_days,delay_reason,construction_delay_flag,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,operating_cost_per_sqft,carbon_emissions_metric_tons,emissions_intensity,energy_star_score,energy_efficiency_rating,recommended_action,estimated_retrofit_cost,estimated_annual_savings,payback_period_years,estimated_emissions_reduction_percent,retrofit_priority,implementation_complexity,lifecycle_cost_estimate,lifecycle_cost_per_sqft,building_performance_risk_score,building_performance_risk_category
BLDG_26125,NORTHWEST SCHOOL,Educational,Seattle,4C (Marine),1904,120,58937.0,3,Educational,0.9,Composite,Window Wall,0.35,Low,High Efficiency HVAC,Fluorescent,False,0.0,False,None,15442600.0,15442600.0,0.0,0.0,262.02,Summit Contractors,0,None,False,2125072.0,35.0,74400.0,12200.0,94100.0,180700.0,3.07,64.7,1.1,66,Good,LED Lighting Retrofit,19500.0,13400.0,1.46,10.77,Critical,Low,20863600.0,354.0,5,Medium Risk
BLDG_22470,"TEMPO APTS -2305, -2310, -2300",Residential,Seattle,4C (Marine),2007,17,42763.0,4,Residential,0.89,Brick,Masonry,0.33,High,Heat Pump,Smart LED,True,27.7,False,Certified,9529500.0,10929400.0,1399900.0,0.1469,255.58,Emerald City Construction,61,Design Change,True,942117.0,32.59999847,28800.0,19200.0,53100.0,101100.0,2.36,5.5,0.19,82,Excellent,Building Automation System,24000.0,7000.0,3.43,11.74,Critical,Medium,13962400.0,326.51,2,Low Risk
BLDG_25163,McKinstry SEA - 4800 Denver Warehouse,Mixed Use,Seattle,4C (Marine),1960,64,30000.0,1,Mixed Use,0.9,Concrete,Rain Screen,0.28,Medium,Standard HVAC,Incandescent,False,0.0,False,None,9080300.0,9490700.0,410400.0,0.0452,316.36,Emerald City Construction,32,Weather,True,3012925.0,100.4000015,105500.0,9600.0,51500.0,166600.0,5.55,142.1,4.74,24,Poor,HVAC Upgrade,58500.0,23200.0,2.52,24.24,Critical,Medium,14488700.0,482.96,8,High Risk
BLDG_27673,HOTEL 1000,Hospitality,Seattle,4C (Marine),2006,18,392552.0,10,Hospitality,0.89,Brick,Masonry,0.31,Medium,Electric Resistance,LED,False,0.0,False,None,131931300.0,131931300.0,0.0,0.0,336.09,Cascade Building Group,0,None,False,17824752.0,83.40000153,623900.0,223200.0,451900.0,1299000.0,3.31,512.9,1.38,50,Fair,Solar Panel Installation,525000.0,36200.0,14.5,21.12,Low,Medium,170901300.0,435.36,3,Low Risk
BLDG_23611,PARKWAY 2 APARTMENTS,Residential,Seattle,4C (Marine),1993,31,31379.0,4,Residential,0.91,Steel,Rain Screen,0.47,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,7265600.0,7294700.0,29100.0,0.004,232.47,Pacific Structures,0,None,False,817516.0,26.10000038,28600.0,16400.0,40400.0,85400.0,2.72,4.7,0.19,85,Excellent,Solar Panel Installation,66800.0,3000.0,22.27,25.51,Low,Medium,9856700.0,314.12,2,Low Risk
BLDG_651,BIOMED FAIRVIEW RESEARCH CENTER,Mixed Use,Seattle,4C (Marine),2008,16,129093.0,5,Mixed Use,0.91,Brick,Masonry,0.23,Low,Standard HVAC,Fluorescent,False,0.0,False,None,37133300.0,37133300.0,0.0,0.0,287.65,Cascade Building Group,0,None,False,19984570.0,224.1000061,699500.0,37800.0,151900.0,889200.0,6.89,486.8,5.46,5,Poor,Deep Energy Retrofit,602200.0,316600.0,1.9,47.48,Critical,High,63809300.0,494.29,8,High Risk
BLDG_49902,VIVA APARTMENTS,Residential,Seattle,4C (Marine),2014,10,123075.0,6,Residential,0.87,Timber,Window Wall,0.42,High,Heat Pump,Smart LED,False,0.0,False,Gold,30392500.0,30824100.0,431600.0,0.0142,250.45,Emerald City Construction,0,None,False,3312304.0,40.09999847,115900.0,59400.0,140100.0,315400.0,2.56,78.6,0.86,93,Excellent,Solar Panel Installation,189000.0,11900.0,15.88,22.63,Low,Medium,40286100.0,327.33,1,Low Risk
BLDG_25277,FNR 4424 Building,Mixed Use,Seattle,4C (Marine),1956,68,22509.0,1,Mixed Use,0.97,Glass-heavy facade,Curtain Wall,0.72,Medium,Standard HVAC,LED,False,0.0,True,None,7484900.0,7484900.0,0.0,0.0,332.53,Emerald City Construction,0,None,False,265448.0,11.80000019,9300.0,7200.0,40400.0,56900.0,2.53,10.9,0.49,71,Good,LED Lighting Retrofit,9300.0,1700.0,5.47,11.04,High,Low,9191900.0,408.37,4,Medium Risk
BLDG_20258,WELLESLEY APARTMENTS,Residential,Seattle,4C (Marine),1925,99,28700.0,3,Residential,0.95,Steel,Curtain Wall,0.48,Low,High Efficiency HVAC,LED,False,0.0,False,None,6305800.0,6313400.0,7600.0,0.0012,219.98,Apex Builders,0,None,False,858940.0,29.89999962,30100.0,15900.0,46700.0,92700.0,3.23,5.0,0.17,64,Good,Water Efficiency Upgrade,9200.0,4500.0,2.04,2.02,Critical,Low,9094400.0,316.88,5,Medium Risk
BLDG_176,EMERSON ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),2001,23,78804.0,3,Educational,0.91,Timber,Curtain Wall,0.28,Low,Electric Resistance,LED,False,0.0,False,None,22014400.0,24788200.0,2773800.0,0.126,314.56,Apex Builders,75,Supply Chain Issue,True,3336969.0,42.29999924,116800.0,14000.0,88500.0,219300.0,2.78,90.9,1.15,51,Fair,Insulation Improvement,63200.0,13100.0,4.82,13.72,High,Medium,31367200.0,398.04,5,Medium Risk
BLDG_102,MARRIOTT RESIDENCE INN,Hospitality,Seattle,4C (Marine),1990,34,282863.0,7,Hospitality,0.82,Steel,Curtain Wall,0.45,High,Standard HVAC,Smart LED,False,0.0,False,Silver,100233200.0,110156300.0,9923100.0,0.099,389.43,Emerald City Construction,69,Material Shortage,True,16511179.0,69.30000305,577900.0,158500.0,462300.0,1198700.0,4.24,471.1,1.98,79,Good,Solar Panel Installation,402200.0,27300.0,14.73,15.2,Low,Medium,146117300.0,516.57,3,Low Risk
BLDG_24880,IV WEST,Residential,Seattle,4C (Marine),2003,21,52020.0,5,Residential,0.94,Brick,Masonry,0.34,High,High Efficiency HVAC,LED,False,0.0,False,Gold,12248000.0,12271300.0,23300.0,0.0019,235.9,Summit Contractors,0,None,False,1380744.0,26.5,48300.0,24600.0,64900.0,137800.0,2.65,23.8,0.46,93,Excellent,Building Automation System,27200.0,10500.0,2.59,10.43,Critical,Medium,16405300.0,315.37,1,Low Risk
BLDG_20217,SAND POINT ELEMENTARY (SPS-DISTRICT),Educational,Seattle,4C (Marine),1958,66,38624.0,1,Educational,0.86,Timber,Curtain Wall,0.37,High,High Efficiency HVAC,LED,True,68.2,True,Silver,12636900.0,13908200.0,1271300.0,0.1006,360.09,Cascade Building Group,69,Supply Chain Issue,True,1501415.0,35.29999924,42300.0,6600.0,65900.0,114800.0,2.97,47.6,1.23,87,Excellent,Water Efficiency Upgrade,11000.0,1800.0,6.11,4.26,High,Low,17352200.0,449.26,2,Low Risk
BLDG_25324,THE HARRISON,Residential,Seattle,4C (Marine),1900,124,32960.0,3,Residential,0.97,Timber,Curtain Wall,0.26,High,District Heating,LED,False,0.0,False,Gold,8310100.0,8321700.0,11600.0,0.0014,252.48,Emerald City Construction,0,None,False,1590021.0,48.20000076,55700.0,15900.0,52900.0,124500.0,3.78,72.3,2.19,91,Excellent,Water Efficiency Upgrade,9900.0,4500.0,2.2,4.2,Critical,Low,12056700.0,365.8,5,Medium Risk
BLDG_25582,THE SHANNON APARTMENTS,Residential,Seattle,4C (Marine),1987,37,31034.0,4,Residential,0.9,Brick,Masonry,0.16,Medium,Heat Pump,LED,False,0.0,False,Gold,7512000.0,7859100.0,347100.0,0.0462,253.24,Emerald City Construction,84,Permit Delay,True,583215.0,26.29999924,20400.0,15400.0,45200.0,81000.0,2.61,3.4,0.15,99,Excellent,Building Automation System,19900.0,5300.0,3.75,14.97,Critical,Medium,10289100.0,331.54,2,Low Risk
BLDG_22804,LAKE CITY PROFESSIONAL CENTER,Office,Seattle,4C (Marine),1931,93,37500.0,2,Office,0.86,Glass-heavy facade,Curtain Wall,0.67,Low,Standard HVAC,LED,False,0.0,False,None,12063500.0,12152800.0,89300.0,0.0074,324.07,Apex Builders,0,None,False,1833545.0,46.20000076,64200.0,8300.0,63400.0,135900.0,3.62,37.6,1.0,68,Good,Solar Panel Installation,75000.0,3600.0,20.83,15.98,Low,Medium,16229800.0,432.79,6,Medium Risk
BLDG_27984,OAK VIEW APARTMENT,Residential,Seattle,4C (Marine),2008,16,43854.0,6,Residential,0.88,Timber,Curtain Wall,0.49,High,District Heating,LED,False,0.0,False,Platinum,10862900.0,10884600.0,21700.0,0.002,248.2,Cascade Building Group,0,None,False,987909.0,31.60000038,34600.0,22800.0,53800.0,111200.0,2.54,5.7,0.18,94,Excellent,Building Automation System,24300.0,7900.0,3.08,14.13,Critical,Medium,14220600.0,324.27,1,Low Risk
BLDG_28050,MERIDIAN PLACE APTS (BLDG B),Residential,Seattle,4C (Marine),1987,37,43245.0,4,Residential,0.91,Brick,Masonry,0.23,High,District Heating,LED,True,370.9,False,None,9939000.0,9939000.0,0.0,0.0,229.83,Cascade Building Group,0,None,False,1010509.0,23.29999924,14100.0,21900.0,63400.0,99400.0,2.3,5.9,0.15,82,Excellent,Building Automation System,24100.0,5300.0,4.55,12.71,High,Medium,12921000.0,298.79,1,Low Risk
BLDG_20875,CRISTALLA CONDOMINIUM,Residential,Seattle,4C (Marine),2004,20,248225.0,23,Residential,0.91,Concrete,Masonry,0.34,Low,Electric Resistance,Fluorescent,False,0.0,False,None,53641100.0,59407500.0,5766400.0,0.1075,239.33,Pacific Structures,77,Labor Shortage,True,20819842.0,84.80000305,728700.0,117600.0,293800.0,1140100.0,4.59,737.4,3.0,10,Poor,HVAC Upgrade,374900.0,160300.0,2.34,23.8,Critical,Medium,93610500.0,377.12,9,High Risk
BLDG_24037,SEATTLE HOUSING AUTHORITY APTS,Residential,Seattle,4C (Marine),1983,41,35577.0,4,Residential,0.86,Concrete,Masonry,0.53,Medium,Heat Pump,LED,True,376.8,False,None,9067400.0,9202500.0,135100.0,0.0149,258.66,Emerald City Construction,37,Weather,True,1089596.0,38.09999847,15300.0,18100.0,45300.0,78700.0,2.21,6.3,0.22,58,Fair,Water Efficiency Upgrade,10400.0,5100.0,2.04,3.59,Critical,Low,11563500.0,325.03,2,Low Risk
BLDG_26514,IRO APARTMENTS,Residential,Seattle,4C (Marine),1965,59,30034.0,4,Residential,0.92,Brick,Masonry,0.25,High,District Heating,LED,False,0.0,False,None,6687700.0,6737200.0,49500.0,0.0074,224.32,Pacific Structures,0,None,False,766991.0,25.5,26800.0,16000.0,51300.0,94100.0,3.13,4.4,0.16,83,Excellent,Solar Panel Installation,65000.0,2900.0,22.41,24.7,Low,Medium,9560200.0,318.31,4,Medium Risk
BLDG_49892,OREGON 42 APARTMENTS,Residential,Seattle,4C (Marine),2014,10,137068.0,7,Residential,0.92,Concrete,Curtain Wall,0.43,High,High Efficiency HVAC,Smart LED,True,44.6,False,Gold,32430100.0,34350000.0,1919900.0,0.0592,250.61,Apex Builders,59,Contractor Delay,True,3365313.0,47.70000076,111100.0,64900.0,172900.0,348900.0,2.55,80.0,0.58,96,Excellent,LED Lighting Retrofit,41400.0,20000.0,2.07,9.69,Critical,Low,44817000.0,326.97,1,Low Risk
BLDG_20519,2001 Plum LLC,Mixed Use,Seattle,4C (Marine),1969,55,25920.0,1,Mixed Use,0.82,Brick,Masonry,0.17,Low,Standard HVAC,Fluorescent,False,0.0,False,None,7758200.0,8070900.0,312700.0,0.0403,311.38,Pacific Structures,8,Weather,True,1221441.0,47.09999847,42800.0,6800.0,47100.0,96700.0,3.73,15.2,0.59,16,Poor,Deep Energy Retrofit,168900.0,25000.0,6.76,37.12,High,High,10971900.0,423.3,6,Medium Risk
BLDG_49737,MARQUEEN HOTEL,Retail,Seattle,4C (Marine),1918,106,43832.0,3,Retail,0.93,Composite,Masonry,0.31,High,Heat Pump,Smart LED,True,177.5,False,Gold,9060200.0,9060200.0,0.0,0.0,206.7,Summit Contractors,0,None,False,2338747.0,55.5,55200.0,7300.0,66500.0,129000.0,2.94,91.7,2.98,94,Excellent,Solar Panel Installation,83400.0,4200.0,19.86,26.8,Low,Medium,12930200.0,294.99,1,Low Risk
BLDG_23297,ST JAMES CATHEDRAL & RECTORY,Mixed Use,Seattle,4C (Marine),1904,120,44086.0,1,Mixed Use,0.88,Timber,Rain Screen,0.31,Low,Standard HVAC,Fluorescent,False,0.0,False,None,13465900.0,14174200.0,708300.0,0.0526,321.51,Emerald City Construction,32,Labor Shortage,True,3978109.0,90.19999695,139200.0,13800.0,79100.0,232100.0,5.26,216.2,4.9,26,Poor,Deep Energy Retrofit,245200.0,70300.0,3.49,37.22,Critical,High,21137200.0,479.45,9,High Risk
BLDG_26618,HIAWATHA LOFTS,Residential,Seattle,4C (Marine),2007,17,65161.0,4,Residential,0.87,Concrete,Window Wall,0.3,Medium,Heat Pump,LED,False,0.0,False,Certified,14287000.0,14602700.0,315700.0,0.0221,224.1,Emerald City Construction,9,Weather,True,1839714.0,28.20000076,64400.0,30500.0,82900.0,177800.0,2.73,10.7,0.23,68,Good,Building Automation System,31800.0,13800.0,2.3,10.93,Critical,Medium,19936700.0,305.96,2,Low Risk
BLDG_21401,511 BOREN BUILDING,Office,Seattle,4C (Marine),1926,98,26176.0,3,Office,0.9,Glass-heavy facade,Curtain Wall,0.74,Low,Heat Pump,Fluorescent,False,0.0,False,Gold,8556400.0,8632600.0,76200.0,0.0089,329.79,Cascade Building Group,0,None,False,1156570.0,48.70000076,40500.0,5500.0,42900.0,88900.0,3.4,29.2,1.12,65,Good,LED Lighting Retrofit,10300.0,7300.0,1.41,8.77,Critical,Low,11299600.0,431.68,3,Low Risk
BLDG_41928,SAFEWAY STORE #1586,Retail,Seattle,4C (Marine),2011,13,51400.0,1,Retail,0.92,Concrete,Insulated Panels,0.44,Medium,District Heating,LED,False,0.0,False,Silver,9313500.0,12516400.0,3202900.0,0.3439,243.51,Pacific Structures,159,Design Change,True,11219616.0,216.3999939,392700.0,9200.0,60100.0,462000.0,8.99,331.8,6.46,79,Good,LED Lighting Retrofit,17400.0,70700.0,0.25,8.33,Critical,Low,26376400.0,513.16,7,High Risk
BLDG_50341,VEGA APARTMENTS,Residential,Seattle,4C (Marine),2017,7,23090.0,6,Residential,0.8,Composite,Window Wall,0.27,High,District Heating,Smart LED,False,0.0,False,Platinum,5287400.0,5330200.0,42800.0,0.0081,230.84,Cascade Building Group,0,None,False,1228106.0,53.20000076,43000.0,10600.0,27800.0,81400.0,3.53,31.8,1.38,92,Excellent,Building Automation System,17100.0,7800.0,2.19,12.64,Critical,Medium,7772200.0,336.6,4,Medium Risk
BLDG_50461,VITALITY ON HOWELL,Residential,Seattle,4C (Marine),2018,6,24452.0,4,Residential,0.96,Timber,Curtain Wall,0.45,Medium,Heat Pump,Smart LED,False,0.0,False,Platinum,6087800.0,6087800.0,0.0,0.0,248.97,Pacific Structures,0,None,False,787674.0,33.40000153,27600.0,11800.0,27200.0,66600.0,2.72,22.0,0.9,100,Excellent,LED Lighting Retrofit,9800.0,5000.0,1.96,8.03,Critical,Low,8085800.0,330.68,1,Low Risk
BLDG_49990,VALOR APARTMENT,Residential,Seattle,4C (Marine),2015,9,20128.0,4,Residential,0.84,Timber,Rain Screen,0.31,Low,High Efficiency HVAC,LED,True,305.8,False,None,5327800.0,5362400.0,34600.0,0.0065,266.41,Pacific Structures,0,None,False,632089.0,30.10000038,8800.0,9500.0,23200.0,41500.0,2.06,3.7,0.18,42,Fair,Insulation Improvement,22100.0,1000.0,22.1,16.19,Low,Medium,6607400.0,328.27,3,Low Risk
BLDG_23335,VICTORIA PARK SENIOR APARTMENTS,Residential,Seattle,4C (Marine),2010,14,165914.0,7,Residential,0.9,Concrete,Insulated Panels,0.47,Medium,High Efficiency HVAC,LED,False,0.0,False,Silver,37468000.0,38674500.0,1206500.0,0.0322,233.1,Apex Builders,6,Weather,True,3859378.0,30.89999962,135100.0,85700.0,189200.0,410000.0,2.47,81.3,0.65,99,Excellent,Solar Panel Installation,246200.0,16000.0,15.39,23.05,Low,Medium,50974500.0,307.23,1,Low Risk
BLDG_51958,STELLAR FLATS APARTMENTS,Residential,Seattle,4C (Marine),2023,1,155463.0,10,Residential,0.89,Timber,Curtain Wall,0.35,High,District Heating,Smart LED,False,0.0,False,Gold,36755400.0,36755400.0,0.0,0.0,236.43,Pacific Structures,0,None,False,2510676.0,19.89999962,87900.0,75700.0,174400.0,338000.0,2.17,50.1,0.38,100,Excellent,Solar Panel Installation,232200.0,15000.0,15.48,27.29,Low,Medium,46895400.0,301.65,1,Low Risk
BLDG_50679,CUBIX NORTH PARK APARTMENTS,Residential,Seattle,4C (Marine),2017,7,41132.0,4,Residential,0.93,Timber,Curtain Wall,0.41,Medium,Heat Pump,Smart LED,False,0.0,False,Gold,10140000.0,10536500.0,396500.0,0.0391,256.16,Cascade Building Group,36,Material Shortage,True,1512942.0,36.79999924,53000.0,21600.0,51500.0,126100.0,3.07,35.7,0.87,100,Excellent,Solar Panel Installation,79800.0,4000.0,19.95,20.81,Low,Medium,14319500.0,348.14,2,Low Risk
BLDG_22550,GOLFCREST APARTMENTS,Residential,Seattle,4C (Marine),1963,61,28674.0,4,Residential,0.93,Concrete,Curtain Wall,0.48,Medium,High Efficiency HVAC,LED,True,227.8,False,Platinum,7595500.0,7595500.0,0.0,0.0,264.89,Pacific Structures,0,None,False,674160.0,23.5,9400.0,15600.0,46900.0,71900.0,2.51,6.8,0.24,90,Excellent,LED Lighting Retrofit,11000.0,1700.0,6.47,8.27,High,Low,9752500.0,340.12,2,Low Risk
BLDG_50028,WEATHERFORD APTS,Residential,Seattle,4C (Marine),2014,10,43566.0,4,Residential,0.92,Timber,Insulated Panels,0.34,High,Heat Pump,Smart LED,False,0.0,False,Gold,10921500.0,10966300.0,44800.0,0.0041,251.72,Pacific Structures,0,None,False,788978.0,18.10000038,27600.0,19900.0,55000.0,102500.0,2.35,4.6,0.11,96,Excellent,Water Efficiency Upgrade,11800.0,5600.0,2.11,2.51,Critical,Low,14041300.0,322.3,1,Low Risk
BLDG_617,PACIFIC COMMERCIAL BUILDING,Office,Seattle,4C (Marine),1900,124,54805.0,5,Office,0.78,Timber,Masonry,0.47,Low,Standard HVAC,LED,False,0.0,False,None,16910000.0,18880000.0,1970000.0,0.1165,344.49,Emerald City Construction,55,Supply Chain Issue,True,2385530.0,51.90000153,83500.0,9900.0,103900.0,197300.0,3.6,13.8,0.25,58,Fair,Insulation Improvement,46400.0,9400.0,4.94,12.15,High,Medium,24799000.0,452.5,6,Medium Risk
BLDG_20494,CEDAR PARK ELEMENTARY (SPS-DISTRICT),Educational,Seattle,4C (Marine),2013,11,32590.0,1,Educational,0.82,Timber,Window Wall,0.32,High,Heat Pump,Smart LED,False,0.0,False,Gold,9135900.0,9163300.0,27400.0,0.003,281.17,Emerald City Construction,0,None,False,1094965.0,30.29999924,38300.0,6100.0,36800.0,81200.0,2.49,33.6,1.03,86,Excellent,Building Automation System,20400.0,7600.0,2.68,14.23,Critical,Medium,11599300.0,355.92,1,Low Risk
BLDG_25798,THE CAPITAL BLDG,Residential,Seattle,4C (Marine),1924,100,38160.0,5,Residential,0.92,Glass-heavy facade,Curtain Wall,0.72,Low,Standard HVAC,Incandescent,False,0.0,False,None,9689000.0,10061100.0,372100.0,0.0384,263.66,Emerald City Construction,40,Weather,True,4005051.0,105.0,140200.0,17400.0,72300.0,229900.0,6.02,168.9,4.43,17,Poor,Deep Energy Retrofit,220300.0,69700.0,3.16,43.05,Critical,High,16958100.0,444.39,9,High Risk
BLDG_24493,METROPOLITAN MARKET,Retail,Seattle,4C (Marine),1973,51,24377.0,1,Retail,0.89,Concrete,Window Wall,0.48,Medium,Standard HVAC,Fluorescent,False,0.0,False,None,4346400.0,4410700.0,64300.0,0.0148,180.94,Summit Contractors,0,None,False,8844436.0,362.7999878,309600.0,4200.0,44000.0,357800.0,14.68,250.5,10.27,20,Poor,Deep Energy Retrofit,162400.0,136600.0,1.19,40.75,Critical,High,15144700.0,621.27,8,High Risk
BLDG_27687,OVERLOOK AT MAGNOLIA (BLDG E),Residential,Seattle,4C (Marine),1970,54,28185.0,5,Residential,0.91,Glass-heavy facade,Curtain Wall,0.73,High,High Efficiency HVAC,Smart LED,False,0.0,False,None,7271000.0,7271000.0,0.0,0.0,257.97,Emerald City Construction,0,None,False,777213.0,27.60000038,27200.0,14900.0,48800.0,90900.0,3.23,4.5,0.16,77,Good,Solar Panel Installation,65000.0,2900.0,22.41,16.27,Low,Medium,9998000.0,354.73,4,Medium Risk
BLDG_22361,41ST AVENUE CONDOMINIUM,Residential,Seattle,4C (Marine),2005,19,29888.0,5,Residential,0.92,Steel,Rain Screen,0.45,High,Heat Pump,LED,False,0.0,False,Gold,6825500.0,6876000.0,50500.0,0.0074,230.06,Summit Contractors,0,None,False,1043480.0,33.40000153,36500.0,15000.0,36900.0,88400.0,2.96,22.4,0.75,99,Excellent,Water Efficiency Upgrade,9400.0,4200.0,2.24,2.62,Critical,Low,9528000.0,318.79,1,Low Risk
BLDG_27885,LEE PLAZA,Residential,Seattle,4C (Marine),1991,33,64227.0,5,Residential,0.93,Brick,Masonry,0.24,Medium,High Efficiency HVAC,LED,True,89.0,False,Silver,15321500.0,16211700.0,890200.0,0.0581,252.41,Summit Contractors,52,Contractor Delay,True,895264.0,19.0,18000.0,33000.0,84000.0,135000.0,2.1,5.2,0.11,100,Excellent,Building Automation System,31500.0,6900.0,4.57,11.36,High,Medium,20261700.0,315.47,0,Low Risk
BLDG_20170,STATION AT OTHELLO PARK,Residential,Seattle,4C (Marine),2010,14,387971.0,7,Residential,0.94,Steel,Insulated Panels,0.48,High,District Heating,LED,False,0.0,False,Gold,88648500.0,89632500.0,984000.0,0.0111,231.03,Cascade Building Group,25,Weather,True,10735521.0,35.90000153,375700.0,194400.0,479100.0,1049200.0,2.7,192.1,0.65,92,Excellent,Solar Panel Installation,525000.0,36200.0,14.5,21.75,Low,Medium,121108500.0,312.16,1,Low Risk
BLDG_50725,THE POINT APARTMENTS,Residential,Seattle,4C (Marine),2019,5,41921.0,7,Residential,0.88,Composite,Window Wall,0.51,High,Heat Pump,LED,True,192.8,False,None,10300700.0,12755400.0,2454700.0,0.2383,304.27,Emerald City Construction,139,Material Shortage,True,1230963.0,29.39999962,17200.0,20400.0,48000.0,85600.0,2.04,8.7,0.24,80,Excellent,LED Lighting Retrofit,14700.0,3100.0,4.74,11.56,High,Low,15323400.0,365.53,3,Low Risk
BLDG_50746,SUMMIT PUBLIC SCHOOL (SIERRA),Educational,Seattle,4C (Marine),1994,30,28095.0,1,Educational,0.89,Concrete,Rain Screen,0.51,Low,Standard HVAC,Fluorescent,False,0.0,False,Certified,7135500.0,7135500.0,0.0,0.0,253.98,Pacific Structures,0,None,False,878052.0,29.5,30700.0,5700.0,44600.0,81000.0,2.88,6.7,0.24,69,Good,LED Lighting Retrofit,10900.0,5500.0,1.98,9.07,Critical,Low,9565500.0,340.47,5,Medium Risk
BLDG_276,HARBORVIEW MEDICAL CENTER - Campus,Healthcare,Seattle,4C (Marine),2000,24,1926841.0,8,Healthcare,0.88,Steel,Masonry,0.45,High,Heat Pump,Smart LED,True,177.7,False,Gold,930028900.0,930028900.0,0.0,0.0,482.67,Apex Builders,0,None,False,215549376.0,159.0,7517600.0,1162000.0,2254500.0,10934100.0,5.67,10061.0,5.22,95,Excellent,LED Lighting Retrofit,542500.0,1353200.0,0.4,10.63,Critical,Low,1258051900.0,652.91,0,Low Risk
BLDG_50519,CONNECTION on BROADWAY (SITE A),Residential,Seattle,4C (Marine),2018,6,197846.0,7,Residential,0.91,Composite,Masonry,0.35,High,District Heating,Smart LED,False,0.0,False,Gold,43767000.0,47373400.0,3606400.0,0.0824,239.45,Pacific Structures,80,Labor Shortage,True,4707262.0,21.89999962,164800.0,106900.0,233200.0,504900.0,2.55,95.0,0.55,99,Excellent,Solar Panel Installation,288800.0,19100.0,15.12,26.23,Low,Medium,62520400.0,316.01,3,Low Risk
BLDG_27736,MAGNOLIA VILLAGER CONDOMINIUM,Residential,Seattle,4C (Marine),1978,46,27997.0,4,Residential,0.93,Composite,Curtain Wall,0.34,Low,Electric Resistance,LED,False,0.0,False,None,5999000.0,6754900.0,755900.0,0.126,241.27,Emerald City Construction,120,Labor Shortage,True,688211.0,24.60000038,24100.0,14500.0,42500.0,81100.0,2.9,4.0,0.14,49,Fair,HVAC Upgrade,55600.0,5300.0,10.49,22.83,Medium,Medium,9187900.0,328.17,7,High Risk
BLDG_641,HOME DEPOT - Sodo,Retail,Seattle,4C (Marine),1993,31,107930.0,1,Retail,0.93,Steel,Masonry,0.32,High,High Efficiency HVAC,LED,False,0.0,False,Platinum,20510400.0,20555500.0,45100.0,0.0022,190.45,Pacific Structures,0,None,False,5253480.0,48.79999924,183900.0,17400.0,158000.0,359300.0,3.33,113.4,1.05,85,Excellent,Water Efficiency Upgrade,23400.0,4900.0,4.78,3.63,High,Low,31334500.0,290.32,1,Low Risk
BLDG_21515,R.D. MERRILL BUILDING,Office,Seattle,4C (Marine),2000,24,50499.0,3,Office,0.97,Composite,Insulated Panels,0.4,Low,Standard HVAC,Fluorescent,False,0.0,False,None,13705600.0,13754900.0,49300.0,0.0036,272.38,Emerald City Construction,0,None,False,3113839.0,84.30000305,109000.0,11800.0,63800.0,184600.0,3.66,18.1,0.49,15,Poor,HVAC Upgrade,88200.0,24000.0,3.68,24.07,Critical,Medium,19292900.0,382.05,8,High Risk
