building_id,building_name,building_type,location_city,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,data_source
BLDG_24244,WEST SIDE PRESBYTERIAN CHURCH,Mixed Use,Seattle,4C (Marine),1948,35864.0,2,Mixed Use,0.91,Timber,Masonry,0.35,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_27243,1404 BOYLSTON (2019),Residential,Seattle,4C (Marine),2018,52253.0,7,Residential,0.95,Composite,Rain Screen,0.48,Medium,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_22957,MCGUIRE COURT APTS,Residential,Seattle,4C (Marine),1986,56996.0,4,Residential,0.94,Timber,Curtain Wall,0.32,Medium,District Heating,Fluorescent,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_22955,ROW ON THIRD,Residential,Seattle,4C (Marine),1998,53887.0,5,Residential,0.78,Timber,Masonry,0.45,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_22943,NORTH COURT APTS,Residential,Seattle,4C (Marine),1986,123841.0,4,Residential,0.93,Composite,Window Wall,0.48,High,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26855,REX APTS & TAI TUNG'S,Residential,Seattle,4C (Marine),1909,34560.0,4,Residential,0.89,Glass-heavy facade,Curtain Wall,0.7,High,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_32454,EAGLES APARTMENTS,Residential,Seattle,4C (Marine),1925,37804.0,5,Residential,0.83,Brick,Masonry,0.22,Low,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_22118,PROVIDENCE GAMELIN HOUSE,Residential,Seattle,4C (Marine),2004,80155.0,4,Residential,0.9,Concrete,Masonry,0.26,Medium,Heat Pump,Smart LED,True,196.1,False,Silver,Seattle Open Data (2020)
BLDG_21830,1111 EAST PIKE,Residential,Seattle,4C (Marine),2008,27468.0,6,Residential,0.95,Timber,Window Wall,0.29,Medium,District Heating,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_27294,APARTMENT & RETAIL,Residential,Seattle,4C (Marine),1976,21520.0,3,Residential,0.88,Brick,Masonry,0.16,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_755,MEDICAL DENTAL BUILDING,Healthcare,Seattle,4C (Marine),1925,363934.0,18,Healthcare,0.93,Concrete,Rain Screen,0.55,Medium,High Efficiency HVAC,LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_815,FIFTH & YESLER BLDG.,Office,Seattle,4C (Marine),2009,413264.0,17,Office,0.91,Concrete,Window Wall,0.33,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_50678,LOUISA BUILDING,Residential,Seattle,4C (Marine),1909,64127.0,5,Residential,0.85,Brick,Masonry,0.27,Low,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_20246,CARLSTROM APARTMENTS,Residential,Seattle,4C (Marine),1964,27930.0,4,Residential,0.98,Composite,Window Wall,0.34,High,District Heating,Smart LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_20988,BUILDING O,Office,Seattle,4C (Marine),1969,25872.0,2,Office,0.92,Timber,Curtain Wall,0.3,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_49999,APERTURE ON FIFTH,Residential,Seattle,4C (Marine),2014,94909.0,7,Residential,0.97,Concrete,Insulated Panels,0.47,High,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_50719,U PLACE APARTMENTS,Residential,Seattle,4C (Marine),2019,185296.0,6,Residential,0.85,Steel,Window Wall,0.44,Medium,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_27033,SAMAKI COMMONS,Residential,Seattle,4C (Marine),2009,37361.0,3,Residential,0.85,Composite,Insulated Panels,0.34,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_27656,DELMONT APARTMENTS,Residential,Seattle,4C (Marine),1910,22344.0,4,Residential,0.94,Concrete,Window Wall,0.39,High,District Heating,LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_19699,BARRETT CONDOMINIUM,Residential,Seattle,4C (Marine),1993,24178.0,3,Residential,0.94,Brick,Masonry,0.3,Medium,High Efficiency HVAC,LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_19969,VILLA FLORA,Residential,Seattle,4C (Marine),2002,56473.0,4,Residential,0.9,Timber,Rain Screen,0.34,Medium,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_23577,OLYMPIC ARMS & GRAYSON,Residential,Seattle,4C (Marine),1925,29533.0,3,Residential,0.95,Steel,Window Wall,0.29,High,Heat Pump,LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_20037,BAYVIEW APTS,Residential,Seattle,4C (Marine),1960,21528.0,4,Residential,0.88,Glass-heavy facade,Curtain Wall,0.69,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_340,PIONEER BUILDING,Office,Seattle,4C (Marine),1900,89355.0,6,Office,0.83,Glass-heavy facade,Curtain Wall,0.68,High,High Efficiency HVAC,Smart LED,True,299.0,False,Gold,Seattle Open Data (2020)
BLDG_23679,ALDER CREST APTS.,Residential,Seattle,4C (Marine),1977,23664.0,3,Residential,0.83,Composite,Curtain Wall,0.53,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_25634,ACTON APTS,Residential,Seattle,4C (Marine),1992,30169.0,5,Residential,0.93,Timber,Window Wall,0.42,High,Heat Pump,LED,True,430.1,False,Silver,Seattle Open Data (2020)
BLDG_20082,LA QUINTA INN & SUITES,Hospitality,Seattle,4C (Marine),1960,61180.0,7,Hospitality,0.83,Steel,Insulated Panels,0.48,Medium,High Efficiency HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_28733,THORNTON PLACE APTS BLD 2 (CHILD PROPERTY FOR #52046),Residential,Seattle,4C (Marine),2008,124642.0,7,Residential,0.96,Composite,Insulated Panels,0.46,Medium,Standard HVAC,Fluorescent,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_23515,SEDONA COURT CONDOMINIUM,Residential,Seattle,4C (Marine),2000,30833.0,3,Residential,0.93,Steel,Insulated Panels,0.37,Medium,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26980,SNOQUALMIE PLACE,Residential,Seattle,4C (Marine),2005,54300.0,4,Residential,0.94,Steel,Window Wall,0.48,High,District Heating,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_23174,TAYLOR ANNE CONDOMINIUM,Residential,Seattle,4C (Marine),1969,27918.0,5,Residential,0.96,Brick,Masonry,0.34,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_50356,AMLI Arc Apartments (MULTIFAMILY PORTION),Residential,Seattle,4C (Marine),2017,424994.0,37,Residential,0.9,Concrete,Insulated Panels,0.25,High,Heat Pump,Smart LED,True,184.2,False,Gold,Seattle Open Data (2020)
BLDG_21115,VIRGINIA MASON - CASSEL CRAIG OFFICES,Office,Seattle,4C (Marine),1925,39760.0,4,Office,0.87,Steel,Rain Screen,0.49,Medium,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_23410,VIRGINIA MASON- INN AT VIRGINIA MASON,Hospitality,Seattle,4C (Marine),1928,48006.0,9,Hospitality,0.84,Steel,Masonry,0.45,Medium,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_518,AURORA ACRES BUILDING (RETAIL PLAZA),Retail,Seattle,4C (Marine),1967,114000.0,1,Retail,0.92,Steel,Rain Screen,0.29,Low,District Heating,LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_50708,PORTAL APARTMENTS,Residential,Seattle,4C (Marine),2018,42752.0,5,Residential,0.86,Concrete,Curtain Wall,0.38,Medium,High Efficiency HVAC,Smart LED,True,22.4,False,Platinum,Seattle Open Data (2020)
BLDG_49735,AURORA HOUSE,Residential,Seattle,4C (Marine),2012,54771.0,4,Residential,0.84,Timber,Masonry,0.47,Medium,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_29312,MT BAKER VILLAGE APTS 6,Residential,Seattle,4C (Marine),1960,21200.0,4,Residential,0.86,Composite,Masonry,0.55,Medium,High Efficiency HVAC,Smart LED,True,395.4,False,Certified,Seattle Open Data (2020)
BLDG_25149,GENESEE PARK APTS,Residential,Seattle,4C (Marine),1967,42090.0,5,Residential,0.92,Timber,Insulated Panels,0.34,High,District Heating,Smart LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_24640,WESTWOOD VILLAGE - BUILDING F,Retail,Seattle,4C (Marine),2005,26208.0,1,Retail,0.89,Brick,Masonry,0.16,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_859,GEORGETOWN CENTER BLDG. 1 & BLDG. 3 - BLDG B,Retail,Seattle,4C (Marine),1958,74178.0,1,Retail,0.88,Brick,Masonry,0.25,Low,Mixed System,LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_388,RAINIER TOWER,Office,Seattle,4C (Marine),1976,476871.0,42,Office,0.84,Concrete,Window Wall,0.53,High,Mixed System,LED,True,203.7,False,Certified,Seattle Open Data (2020)
BLDG_22454,GOODWILL BALLARD,Retail,Seattle,4C (Marine),1967,22420.0,1,Retail,0.87,Concrete,Rain Screen,0.42,Low,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_21106,SIMONS SENIOR APTS,Residential,Seattle,4C (Marine),2007,96980.0,6,Residential,0.93,Brick,Masonry,0.17,Low,Electric Resistance,Incandescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_22397,FUJISADA CONDOMINIUM,Residential,Seattle,4C (Marine),1999,35364.0,8,Residential,0.81,Concrete,Masonry,0.51,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_25317,LOWELL ELEMENTARY (SPS-DISTRICT),Educational,Seattle,4C (Marine),1925,73769.0,2,Educational,0.92,Composite,Rain Screen,0.35,High,District Heating,LED,True,161.1,False,Certified,Seattle Open Data (2020)
BLDG_26553,ALADDIN APTS,Residential,Seattle,4C (Marine),1958,38035.0,3,Residential,0.95,Glass-heavy facade,Curtain Wall,0.69,Medium,High Efficiency HVAC,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_21208,STONE AVENUE BUILDING,Retail,Seattle,4C (Marine),1964,92080.0,2,Retail,0.92,Steel,Curtain Wall,0.43,Low,Standard HVAC,Incandescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_21862,ESCALA,Residential,Seattle,4C (Marine),2010,480789.0,31,Residential,0.86,Steel,Masonry,0.53,High,Heat Pump,Smart LED,True,431.9,False,Silver,Seattle Open Data (2020)
BLDG_50157,SPRINGLINE APARTMENTS,Residential,Seattle,4C (Marine),2017,161999.0,5,Residential,0.93,Timber,Masonry,0.28,Medium,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_395,FERGUSON TERMINAL,Mixed Use,Seattle,4C (Marine),1973,52500.0,1,Mixed Use,0.86,Concrete,Window Wall,0.4,Low,District Heating,Fluorescent,True,348.5,False,Gold,Seattle Open Data (2020)
BLDG_23170,THE COURT AT NORTHGATE,Residential,Seattle,4C (Marine),1978,135955.0,3,Residential,0.88,Timber,Masonry,0.46,Medium,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_23671,AREIS BUILDING,Office,Seattle,4C (Marine),1959,50333.0,4,Office,0.9,Steel,Curtain Wall,0.26,High,High Efficiency HVAC,LED,True,378.3,False,Gold,Seattle Open Data (2020)
BLDG_28476,NWCP MAYNARD,Mixed Use,Seattle,4C (Marine),1965,30800.0,1,Mixed Use,0.9,Timber,Curtain Wall,0.28,Medium,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26176,GREEN LAKE POINT,Residential,Seattle,4C (Marine),2009,35843.0,5,Residential,0.93,Brick,Masonry,0.33,High,Heat Pump,Smart LED,True,49.4,False,Gold,Seattle Open Data (2020)
BLDG_23633,7300 WOODLAWN AVENUE CONDOMINIUM,Residential,Seattle,4C (Marine),1967,20210.0,3,Residential,0.87,Steel,Curtain Wall,0.52,High,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_22983,VILLA ANITA APTS,Residential,Seattle,4C (Marine),1977,20383.0,3,Residential,0.86,Concrete,Insulated Panels,0.48,High,High Efficiency HVAC,Smart LED,True,434.8,False,Platinum,Seattle Open Data (2020)
BLDG_50715,BALLARD BLOCK II- 1401 NW 46TH ST,Mixed Use,Seattle,4C (Marine),2018,91200.0,5,Mixed Use,0.95,Composite,Insulated Panels,0.36,Medium,District Heating,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_19790,AMBASSADOR 2 CONDO,Residential,Seattle,4C (Marine),1992,44715.0,5,Residential,0.91,Brick,Masonry,0.17,High,District Heating,Smart LED,True,262.7,False,Gold,Seattle Open Data (2020)
BLDG_19736,BELCOURT PLACE CONDOMINIUM,Residential,Seattle,4C (Marine),1986,24864.0,4,Residential,0.94,Timber,Window Wall,0.25,Medium,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_50075,ASTRO APARTMENTS,Residential,Seattle,4C (Marine),2015,260051.0,7,Residential,0.95,Brick,Masonry,0.17,Medium,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_22574,NICKERSON BUSINESS CENTER,Office,Seattle,4C (Marine),1961,20022.0,2,Office,0.82,Concrete,Insulated Panels,0.42,High,Standard HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_20021,THE CENTURY HOUSE,Residential,Seattle,4C (Marine),1971,58485.0,4,Residential,0.94,Composite,Masonry,0.39,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_800,TARGET STORE,Retail,Seattle,4C (Marine),1992,102500.0,1,Retail,0.9,Glass-heavy facade,Curtain Wall,0.76,Medium,High Efficiency HVAC,LED,True,364.4,False,None,Seattle Open Data (2020)
BLDG_50516,WEST EDGE TOWER,Residential,Seattle,4C (Marine),2016,567403.0,39,Residential,0.96,Steel,Window Wall,0.42,Medium,District Heating,Smart LED,True,92.2,False,Gold,Seattle Open Data (2020)
BLDG_24909,FIRST LUTHERAN CHURCH OF BALLARD,Mixed Use,Seattle,4C (Marine),1928,24120.0,2,Mixed Use,0.87,Brick,Masonry,0.17,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_20765,CONTINENTAL PLACE CONDOMINIUM,Residential,Seattle,4C (Marine),1981,190610.0,33,Residential,0.98,Glass-heavy facade,Curtain Wall,0.79,Low,Standard HVAC,Incandescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_19509,DEXTER LAKE UNION,Residential,Seattle,4C (Marine),2003,286408.0,11,Residential,0.9,Glass-heavy facade,Curtain Wall,0.72,High,High Efficiency HVAC,LED,False,0.0,True,Gold,Seattle Open Data (2020)
BLDG_366,UNIVERSITY DISTRICT BUILDING,Office,Seattle,4C (Marine),1961,99005.0,5,Office,0.87,Steel,Masonry,0.31,Low,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_25386,EAGLE COURT APTS,Residential,Seattle,4C (Marine),1968,29581.0,3,Residential,0.93,Concrete,Masonry,0.47,Medium,Heat Pump,LED,True,65.4,False,Gold,Seattle Open Data (2020)
BLDG_24538,CLOVERDALE BUSINESS PARK (BLDG C),Mixed Use,Seattle,4C (Marine),1979,48020.0,1,Mixed Use,0.87,Brick,Masonry,0.28,High,Heat Pump,LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_21958,ELEKTRA CONDOMINIUM,Residential,Seattle,4C (Marine),1957,151680.0,16,Residential,0.82,Concrete,Curtain Wall,0.39,High,Heat Pump,LED,True,312.2,False,Gold,Seattle Open Data (2020)
BLDG_23125,ARROWHEAD GARDENS,Residential,Seattle,4C (Marine),2010,435501.0,6,Residential,0.95,Steel,Window Wall,0.32,High,Heat Pump,Smart LED,True,438.1,False,Platinum,Seattle Open Data (2020)
BLDG_40388,MAGNOLIA MANOR,Residential,Seattle,4C (Marine),1968,24386.0,4,Residential,0.93,Timber,Curtain Wall,0.32,Medium,Heat Pump,LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_27600,12329 ROOSEVELT WAY NE,Residential,Seattle,4C (Marine),1995,62566.0,4,Residential,0.88,Timber,Curtain Wall,0.28,Medium,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_24132,820 SOUTH ADAMS BUILDING,Mixed Use,Seattle,4C (Marine),1957,25520.0,1,Mixed Use,0.96,Steel,Insulated Panels,0.3,Low,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26243,NORTHGATE WEST CONDOMINIUM,Residential,Seattle,4C (Marine),1979,102298.0,3,Residential,0.93,Brick,Masonry,0.19,Medium,Heat Pump,Smart LED,True,448.0,False,Gold,Seattle Open Data (2020)
BLDG_23826,TARA APTS,Residential,Seattle,4C (Marine),1964,21608.0,4,Residential,0.84,Concrete,Window Wall,0.42,High,Heat Pump,Smart LED,True,286.0,False,Silver,Seattle Open Data (2020)
BLDG_22315,BALLARD 57,Residential,Seattle,4C (Marine),2016,23349.0,6,Residential,0.94,Steel,Rain Screen,0.49,Medium,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_21389,WAREHOUSE,Mixed Use,Seattle,4C (Marine),1951,57310.0,1,Mixed Use,0.93,Concrete,Rain Screen,0.48,High,District Heating,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_52006,YESLER FAMILY HOUSING,Residential,Seattle,4C (Marine),2023,161940.0,6,Residential,0.96,Concrete,Window Wall,0.54,High,District Heating,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_21909,GROUP HEALTH NORTHGATE,Healthcare,Seattle,4C (Marine),1968,38745.0,2,Healthcare,0.89,Brick,Masonry,0.2,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_61,PALIHOTEL,Hospitality,Seattle,4C (Marine),1900,50510.0,4,Hospitality,0.89,Concrete,Masonry,0.41,Low,Standard HVAC,Fluorescent,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_26125,NORTHWEST SCHOOL,Educational,Seattle,4C (Marine),1904,58937.0,3,Educational,0.9,Composite,Window Wall,0.35,Low,High Efficiency HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_22470,"TEMPO APTS -2305, -2310, -2300",Residential,Seattle,4C (Marine),2007,42763.0,4,Residential,0.89,Brick,Masonry,0.33,High,Heat Pump,Smart LED,True,27.7,False,Certified,Seattle Open Data (2020)
BLDG_25163,McKinstry SEA - 4800 Denver Warehouse,Mixed Use,Seattle,4C (Marine),1960,30000.0,1,Mixed Use,0.9,Concrete,Rain Screen,0.28,Medium,Standard HVAC,Incandescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_27673,HOTEL 1000,Hospitality,Seattle,4C (Marine),2006,392552.0,10,Hospitality,0.89,Brick,Masonry,0.31,Medium,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_23611,PARKWAY 2 APARTMENTS,Residential,Seattle,4C (Marine),1993,31379.0,4,Residential,0.91,Steel,Rain Screen,0.47,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_651,BIOMED FAIRVIEW RESEARCH CENTER,Mixed Use,Seattle,4C (Marine),2008,129093.0,5,Mixed Use,0.91,Brick,Masonry,0.23,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_49902,VIVA APARTMENTS,Residential,Seattle,4C (Marine),2014,123075.0,6,Residential,0.87,Timber,Window Wall,0.42,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_25277,FNR 4424 Building,Mixed Use,Seattle,4C (Marine),1956,22509.0,1,Mixed Use,0.97,Glass-heavy facade,Curtain Wall,0.72,Medium,Standard HVAC,LED,False,0.0,True,None,Seattle Open Data (2020)
BLDG_20258,WELLESLEY APARTMENTS,Residential,Seattle,4C (Marine),1925,28700.0,3,Residential,0.95,Steel,Curtain Wall,0.48,Low,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_176,EMERSON ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),2001,78804.0,3,Educational,0.91,Timber,Curtain Wall,0.28,Low,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_102,MARRIOTT RESIDENCE INN,Hospitality,Seattle,4C (Marine),1990,282863.0,7,Hospitality,0.82,Steel,Curtain Wall,0.45,High,Standard HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_24880,IV WEST,Residential,Seattle,4C (Marine),2003,52020.0,5,Residential,0.94,Brick,Masonry,0.34,High,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_20217,SAND POINT ELEMENTARY (SPS-DISTRICT),Educational,Seattle,4C (Marine),1958,38624.0,1,Educational,0.86,Timber,Curtain Wall,0.37,High,High Efficiency HVAC,LED,True,68.2,True,Silver,Seattle Open Data (2020)
BLDG_25324,THE HARRISON,Residential,Seattle,4C (Marine),1900,32960.0,3,Residential,0.97,Timber,Curtain Wall,0.26,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_25582,THE SHANNON APARTMENTS,Residential,Seattle,4C (Marine),1987,31034.0,4,Residential,0.9,Brick,Masonry,0.16,Medium,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_22804,LAKE CITY PROFESSIONAL CENTER,Office,Seattle,4C (Marine),1931,37500.0,2,Office,0.86,Glass-heavy facade,Curtain Wall,0.67,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_27984,OAK VIEW APARTMENT,Residential,Seattle,4C (Marine),2008,43854.0,6,Residential,0.88,Timber,Curtain Wall,0.49,High,District Heating,LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_28050,MERIDIAN PLACE APTS (BLDG B),Residential,Seattle,4C (Marine),1987,43245.0,4,Residential,0.91,Brick,Masonry,0.23,High,District Heating,LED,True,370.9,False,None,Seattle Open Data (2020)
BLDG_20875,CRISTALLA CONDOMINIUM,Residential,Seattle,4C (Marine),2004,248225.0,23,Residential,0.91,Concrete,Masonry,0.34,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_24037,SEATTLE HOUSING AUTHORITY APTS,Residential,Seattle,4C (Marine),1983,35577.0,4,Residential,0.86,Concrete,Masonry,0.53,Medium,Heat Pump,LED,True,376.8,False,None,Seattle Open Data (2020)
BLDG_26514,IRO APARTMENTS,Residential,Seattle,4C (Marine),1965,30034.0,4,Residential,0.92,Brick,Masonry,0.25,High,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_49892,OREGON 42 APARTMENTS,Residential,Seattle,4C (Marine),2014,137068.0,7,Residential,0.92,Concrete,Curtain Wall,0.43,High,High Efficiency HVAC,Smart LED,True,44.6,False,Gold,Seattle Open Data (2020)
BLDG_20519,2001 Plum LLC,Mixed Use,Seattle,4C (Marine),1969,25920.0,1,Mixed Use,0.82,Brick,Masonry,0.17,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_49737,MARQUEEN HOTEL,Retail,Seattle,4C (Marine),1918,43832.0,3,Retail,0.93,Composite,Masonry,0.31,High,Heat Pump,Smart LED,True,177.5,False,Gold,Seattle Open Data (2020)
BLDG_23297,ST JAMES CATHEDRAL & RECTORY,Mixed Use,Seattle,4C (Marine),1904,44086.0,1,Mixed Use,0.88,Timber,Rain Screen,0.31,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26618,HIAWATHA LOFTS,Residential,Seattle,4C (Marine),2007,65161.0,4,Residential,0.87,Concrete,Window Wall,0.3,Medium,Heat Pump,LED,False,0.0,False,Certified,Seattle Open Data (2020)
