cost_id,building_id,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,contractor_name,project_start_date,planned_duration_days,delay_days,delay_reason,planned_completion_date,actual_duration_days,actual_completion_date,material_cost,labor_cost,equipment_cost,design_consulting_cost,permit_cost
COST_0398,BLDG_314,40805200.0,43388200.0,2583000.0,0.0633,Summit Contractors,2013-09-05,303,49,Weather,2014-07-05,352,2014-08-23,19886700.0,14496400.0,3916500.0,2282900.0,2805700.0
COST_0399,BLDG_26252,5683700.0,5683700.0,0.0,0.0,Pacific Structures,2013-05-12,208,0,None,2013-12-06,208,2013-12-06,2397300.0,1983900.0,600000.0,333800.0,368700.0
COST_0400,BLDG_50010,31491700.0,44601700.0,13110000.0,0.4163,Emerald City Construction,2013-07-05,260,190,Design Change,2014-03-22,450,2014-09-28,20152400.0,16435400.0,4267900.0,2835600.0,910400.0
COST_0401,BLDG_839,56466300.0,57273800.0,807500.0,0.0143,Summit Contractors,2013-10-04,306,0,None,2014-08-06,306,2014-08-06,24445400.0,18454700.0,5649100.0,3384300.0,5340300.0
COST_0402,BLDG_24194,4836100.0,5483700.0,647600.0,0.1339,Pacific Structures,2013-01-06,210,105,Labor Shortage,2013-08-04,315,2013-11-17,2354500.0,1801300.0,484100.0,341900.0,501900.0
COST_0403,BLDG_49986,20981600.0,21115900.0,134300.0,0.0064,Emerald City Construction,2013-09-04,233,0,None,2014-04-25,233,2014-04-25,9141500.0,6881500.0,1721200.0,1433700.0,1938000.0
COST_0404,BLDG_19839,6188400.0,6273200.0,84800.0,0.0137,Emerald City Construction,2013-10-11,188,0,None,2014-04-17,188,2014-04-17,2865500.0,2095400.0,588500.0,359600.0,364200.0
COST_0405,BLDG_24488,6073700.0,6155700.0,82000.0,0.0135,Cascade Building Group,2013-04-21,180,0,None,2013-10-18,180,2013-10-18,2729500.0,2033700.0,660600.0,409800.0,322100.0
COST_0406,BLDG_26232,8862900.0,8951500.0,88600.0,0.01,Pacific Structures,2013-06-15,230,14,Weather,2014-01-31,244,2014-02-14,3805500.0,3034500.0,990600.0,452800.0,668100.0
COST_0407,BLDG_25360,49436700.0,50074400.0,637700.0,0.0129,Cascade Building Group,2013-03-09,393,0,None,2014-04-06,393,2014-04-06,21899600.0,18266100.0,5192800.0,3357700.0,1358200.0
COST_0408,BLDG_21690,5610300.0,5637200.0,26900.0,0.0048,Emerald City Construction,2013-01-11,180,0,None,2013-07-10,180,2013-07-10,2393500.0,1818200.0,539600.0,293900.0,592000.0
COST_0409,BLDG_50778,18814200.0,18848100.0,33900.0,0.0018,Emerald City Construction,2019-06-06,243,0,None,2020-02-04,243,2020-02-04,8667300.0,6114800.0,1947500.0,1063600.0,1054900.0
COST_0410,BLDG_29148,9813800.0,10167100.0,353300.0,0.036,Summit Contractors,2013-08-05,216,54,Contractor Delay,2014-03-09,270,2014-05-02,4610300.0,3597700.0,1100100.0,612800.0,246200.0
COST_0411,BLDG_25882,12548500.0,13199800.0,651300.0,0.0519,Cascade Building Group,2013-09-25,201,39,Permit Delay,2014-04-14,240,2014-05-23,5866800.0,4636000.0,1454800.0,831600.0,410600.0
COST_0412,BLDG_24564,34174800.0,34174800.0,0.0,0.0,Apex Builders,2013-12-18,318,0,None,2014-11-01,318,2014-11-01,16255600.0,11908000.0,2863100.0,2360200.0,787900.0
COST_0413,BLDG_19911,10093400.0,10093400.0,0.0,0.0,Pacific Structures,2013-05-12,210,0,None,2013-12-08,210,2013-12-08,4553400.0,3542300.0,1131700.0,566600.0,299400.0
COST_0414,BLDG_27089,6370000.0,6370000.0,0.0,0.0,Cascade Building Group,2013-07-02,217,0,None,2014-02-04,217,2014-02-04,3014600.0,2322000.0,525800.0,329400.0,178200.0
COST_0415,BLDG_20834,12598400.0,12749600.0,151200.0,0.012,Emerald City Construction,2013-07-09,245,0,None,2014-03-11,245,2014-03-11,5797800.0,4520600.0,1463900.0,754500.0,212800.0
COST_0416,BLDG_387,148485500.0,171025600.0,22540100.0,0.1518,Summit Contractors,2013-08-26,636,76,Material Shortage,2015-05-24,712,2015-08-08,75697200.0,59417400.0,16365400.0,9732300.0,9813300.0
COST_0417,BLDG_26116,6787800.0,7265000.0,477200.0,0.0703,Pacific Structures,2013-09-20,209,67,Labor Shortage,2014-04-17,276,2014-06-23,3286200.0,2360400.0,740100.0,450400.0,427900.0
COST_0418,BLDG_26008,6356300.0,6405900.0,49600.0,0.0078,Pacific Structures,2013-08-09,181,0,None,2014-02-06,181,2014-02-06,2748800.0,2424500.0,586800.0,438500.0,207300.0
COST_0419,BLDG_50653,31904300.0,31904300.0,0.0,0.0,Summit Contractors,2017-10-12,318,0,None,2018-08-26,318,2018-08-26,14691500.0,10667500.0,3096800.0,2005700.0,1442800.0
COST_0420,BLDG_27117,8000600.0,8739100.0,738500.0,0.0923,Emerald City Construction,2013-02-10,187,49,Labor Shortage,2013-08-16,236,2013-10-04,4185400.0,3252300.0,994600.0,538000.0,-231200.0
COST_0421,BLDG_22135,5585500.0,5585500.0,0.0,0.0,Apex Builders,2013-03-01,223,0,None,2013-10-10,223,2013-10-10,2428800.0,1914400.0,512900.0,306800.0,422600.0
COST_0422,BLDG_26479,5562800.0,5608400.0,45600.0,0.0082,Summit Contractors,2013-01-26,180,0,None,2013-07-25,180,2013-07-25,2464300.0,2024800.0,575200.0,310100.0,234000.0
COST_0423,BLDG_26019,5914800.0,5992300.0,77500.0,0.0131,Apex Builders,2013-06-01,214,0,None,2014-01-01,214,2014-01-01,2662800.0,2080800.0,634500.0,351900.0,262300.0
COST_0424,BLDG_23510,8891200.0,8976600.0,85400.0,0.0096,Cascade Building Group,2013-05-14,220,0,None,2013-12-20,220,2013-12-20,4030600.0,3063300.0,770700.0,608800.0,503200.0
COST_0425,BLDG_190,19117400.0,19385000.0,267600.0,0.014,Pacific Structures,2013-06-09,223,0,None,2014-01-18,223,2014-01-18,8978100.0,6917700.0,2153900.0,1193900.0,141400.0
COST_0426,BLDG_23789,14351700.0,15281700.0,930000.0,0.0648,Emerald City Construction,2013-06-14,254,79,Permit Delay,2014-02-23,333,2014-05-13,6543600.0,5381700.0,1833200.0,915300.0,607900.0
COST_0427,BLDG_23400,7744500.0,8863600.0,1119100.0,0.1445,Apex Builders,2013-04-01,228,106,Labor Shortage,2013-11-15,334,2014-03-01,3883600.0,2960000.0,764100.0,539400.0,716500.0
COST_0428,BLDG_27880,12958500.0,12958500.0,0.0,0.0,Emerald City Construction,2013-06-07,223,0,None,2014-01-16,223,2014-01-16,5861400.0,4408200.0,1434700.0,864000.0,390200.0
COST_0429,BLDG_24244,11413900.0,12449100.0,1035200.0,0.0907,Cascade Building Group,2013-05-06,219,74,Labor Shortage,2013-12-11,293,2014-02-23,5669000.0,4009400.0,1069200.0,791200.0,910300.0
COST_0430,BLDG_27243,12191400.0,13705600.0,1514200.0,0.1242,Apex Builders,2016-10-24,228,64,Material Shortage,2017-06-09,292,2017-08-12,6197600.0,4545000.0,1617400.0,939500.0,406100.0
COST_0431,BLDG_22957,12859100.0,17249200.0,4390100.0,0.3414,Emerald City Construction,2013-01-08,210,157,Design Change,2013-08-06,367,2014-01-10,7695400.0,5867300.0,1663500.0,1063200.0,959800.0
COST_0432,BLDG_22955,13758700.0,17257500.0,3498800.0,0.2543,Emerald City Construction,2013-12-11,202,153,Material Shortage,2014-07-01,355,2014-12-01,7984800.0,6529000.0,2057000.0,930500.0,-243800.0
COST_0433,BLDG_22943,27553100.0,27553100.0,0.0,0.0,Cascade Building Group,2013-02-02,295,0,None,2013-11-24,295,2013-11-24,11910300.0,9688400.0,2279100.0,1388000.0,2287300.0
COST_0434,BLDG_26855,8572700.0,8572700.0,0.0,0.0,Summit Contractors,2013-08-02,197,0,None,2014-02-15,197,2014-02-15,3746000.0,3103700.0,957000.0,483000.0,283000.0
COST_0435,BLDG_32454,8663800.0,8663800.0,0.0,0.0,Cascade Building Group,2013-08-21,231,0,None,2014-04-09,231,2014-04-09,3869900.0,3122600.0,857200.0,444100.0,370000.0
COST_0436,BLDG_22118,19695000.0,20595100.0,900100.0,0.0457,Apex Builders,2013-09-25,223,29,Labor Shortage,2014-05-06,252,2014-06-04,9509400.0,7802500.0,1886100.0,1197400.0,199700.0
COST_0437,BLDG_21830,6406500.0,7389900.0,983400.0,0.1535,Apex Builders,2013-08-25,181,95,Labor Shortage,2014-02-22,276,2014-05-28,3140300.0,2611100.0,812300.0,397300.0,428900.0
COST_0438,BLDG_27294,5214700.0,5214700.0,0.0,0.0,Pacific Structures,2013-07-16,187,0,None,2014-01-19,187,2014-01-19,2226400.0,1851900.0,549700.0,303000.0,283700.0
COST_0439,BLDG_755,172265100.0,172265100.0,0.0,0.0,Emerald City Construction,2013-08-22,465,0,None,2014-11-30,465,2014-11-30,80438200.0,58226300.0,20002600.0,9988600.0,3609400.0
COST_0440,BLDG_815,128026300.0,132468800.0,4442500.0,0.0347,Apex Builders,2013-09-16,539,40,Labor Shortage,2015-03-09,579,2015-04-18,57711000.0,47366500.0,11915900.0,7355400.0,8120000.0
COST_0441,BLDG_50678,13737100.0,13863500.0,126400.0,0.0092,Summit Contractors,2013-02-03,234,0,None,2013-09-25,234,2013-09-25,6624100.0,5066600.0,1630200.0,874200.0,-331600.0
COST_0442,BLDG_20246,6428300.0,6664200.0,235900.0,0.0367,Summit Contractors,2013-02-22,225,6,Weather,2013-10-05,231,2013-10-11,3183400.0,2173800.0,704200.0,391000.0,211800.0
COST_0443,BLDG_20988,7497500.0,7501200.0,3700.0,0.0005,Cascade Building Group,2013-03-27,200,0,None,2013-10-13,200,2013-10-13,3459200.0,2616500.0,735200.0,509100.0,181200.0
COST_0444,BLDG_49999,22713000.0,22953800.0,240800.0,0.0106,Apex Builders,2013-01-20,251,0,None,2013-09-28,251,2013-09-28,10627900.0,7926300.0,1885100.0,1182600.0,1331900.0
COST_0445,BLDG_50719,43052100.0,46901000.0,3848900.0,0.0894,Apex Builders,2017-05-12,322,77,Supply Chain Issue,2018-03-30,399,2018-06-15,21530400.0,15328000.0,5187600.0,2730200.0,2124800.0
COST_0446,BLDG_27033,8547000.0,8547000.0,0.0,0.0,Pacific Structures,2013-11-20,238,0,None,2014-07-16,238,2014-07-16,3680700.0,2910100.0,977200.0,560000.0,419000.0
COST_0447,BLDG_27656,4924900.0,6399400.0,1474500.0,0.2994,Pacific Structures,2013-06-19,208,137,Design Change,2014-01-13,345,2014-05-30,2879900.0,2253300.0,719200.0,383300.0,163700.0
COST_0448,BLDG_19699,5764200.0,5819000.0,54800.0,0.0095,Pacific Structures,2013-10-06,200,0,None,2014-04-24,200,2014-04-24,2720900.0,2089000.0,636800.0,403400.0,-31100.0
COST_0449,BLDG_19969,13863600.0,14476400.0,612800.0,0.0442,Apex Builders,2013-10-14,247,35,Material Shortage,2014-06-18,282,2014-07-23,6753000.0,4883400.0,1719500.0,774400.0,346100.0
COST_0450,BLDG_23577,6829500.0,6901200.0,71700.0,0.0105,Cascade Building Group,2013-01-15,216,0,None,2013-08-19,216,2013-08-19,3270700.0,2405600.0,786500.0,388700.0,49700.0
COST_0451,BLDG_20037,5509100.0,5509100.0,0.0,0.0,Cascade Building Group,2013-06-13,180,0,None,2013-12-10,180,2013-12-10,2611600.0,2005600.0,645200.0,288300.0,-41600.0
COST_0452,BLDG_340,30611600.0,30853400.0,241800.0,0.0079,Cascade Building Group,2013-08-26,274,0,None,2014-05-27,274,2014-05-27,13442500.0,10654800.0,3369800.0,1694900.0,1691400.0
COST_0453,BLDG_23679,5398800.0,5398800.0,0.0,0.0,Cascade Building Group,2013-08-16,214,0,None,2014-03-18,214,2014-03-18,2501300.0,2032400.0,609000.0,342600.0,-86500.0
COST_0454,BLDG_25634,8654800.0,8654800.0,0.0,0.0,Summit Contractors,2013-01-14,199,0,None,2013-08-01,199,2013-08-01,3973200.0,2785500.0,792500.0,517000.0,586600.0
COST_0455,BLDG_20082,20395500.0,20577000.0,181500.0,0.0089,Apex Builders,2013-07-10,257,0,None,2014-03-24,257,2014-03-24,9736000.0,6905900.0,2196700.0,1095500.0,642900.0
COST_0456,BLDG_28733,27911100.0,31355300.0,3444200.0,0.1234,Emerald City Construction,2013-10-04,284,81,Labor Shortage,2014-07-15,365,2014-10-04,13514400.0,10284600.0,2766200.0,1865400.0,2924700.0
COST_0457,BLDG_23515,7128200.0,7128200.0,0.0,0.0,Apex Builders,2013-12-22,210,0,None,2014-07-20,210,2014-07-20,3310200.0,2512500.0,590000.0,477200.0,238300.0
COST_0458,BLDG_26980,11874100.0,12039100.0,165000.0,0.0139,Cascade Building Group,2013-06-15,248,0,None,2014-02-18,248,2014-02-18,5362200.0,3980600.0,1242100.0,707900.0,746300.0
COST_0459,BLDG_23174,6693000.0,7137400.0,444400.0,0.0664,Summit Contractors,2013-05-10,231,37,Weather,2013-12-27,268,2014-02-02,3166600.0,2601700.0,794500.0,358800.0,215800.0
COST_0460,BLDG_50356,103832000.0,103832000.0,0.0,0.0,Summit Contractors,2015-09-27,521,0,None,2017-03-01,521,2017-03-01,43832400.0,38947500.0,8650300.0,5305700.0,7096100.0
COST_0461,BLDG_21115,11745700.0,11745700.0,0.0,0.0,Apex Builders,2013-10-24,213,0,None,2014-05-25,213,2014-05-25,5610800.0,3904600.0,1024800.0,690200.0,515300.0
COST_0462,BLDG_23410,17445400.0,17572800.0,127400.0,0.0073,Emerald City Construction,2013-12-22,229,0,None,2014-08-08,229,2014-08-08,8093100.0,6579400.0,1471200.0,1087100.0,342000.0
COST_0463,BLDG_518,20232500.0,20232500.0,0.0,0.0,Cascade Building Group,2013-04-04,276,0,None,2014-01-05,276,2014-01-05,9214700.0,7241300.0,2131800.0,1370400.0,274300.0
COST_0464,BLDG_50708,10736900.0,10823900.0,87000.0,0.0081,Summit Contractors,2016-09-14,196,0,None,2017-03-29,196,2017-03-29,4709200.0,3591000.0,900300.0,753800.0,869600.0
COST_0465,BLDG_49735,12866500.0,15254500.0,2388000.0,0.1856,Cascade Building Group,2013-12-13,206,111,Supply Chain Issue,2014-07-07,317,2014-10-26,7009500.0,5555600.0,1277300.0,1061800.0,350300.0
COST_0466,BLDG_29312,5557900.0,5737400.0,179500.0,0.0323,Cascade Building Group,2013-04-13,223,51,Permit Delay,2013-11-22,274,2014-01-12,2735200.0,1867300.0,519600.0,350900.0,264400.0
COST_0467,BLDG_25149,9697600.0,9697600.0,0.0,0.0,Cascade Building Group,2013-07-22,233,0,None,2014-03-12,233,2014-03-12,4168000.0,3506000.0,880600.0,491800.0,651200.0
COST_0468,BLDG_24640,4933200.0,4960800.0,27600.0,0.0056,Pacific Structures,2013-02-21,206,0,None,2013-09-15,206,2013-09-15,2376400.0,1843800.0,507500.0,269200.0,-36100.0
COST_0469,BLDG_859,13375800.0,13465400.0,89600.0,0.0067,Cascade Building Group,2013-03-09,251,0,None,2013-11-15,251,2013-11-15,6000800.0,5076800.0,1094600.0,790200.0,503000.0
COST_0470,BLDG_388,138488900.0,163320000.0,24831100.0,0.1793,Cascade Building Group,2013-10-17,588,103,Material Shortage,2015-05-28,691,2015-09-08,78180300.0,52796800.0,17085500.0,11039400.0,4218000.0
COST_0471,BLDG_22454,4189100.0,4189100.0,0.0,0.0,Emerald City Construction,2013-10-20,206,0,None,2014-05-14,206,2014-05-14,1918700.0,1356100.0,404100.0,211300.0,298900.0
COST_0472,BLDG_21106,20951200.0,22662900.0,1711700.0,0.0817,Emerald City Construction,2013-04-25,227,36,Material Shortage,2013-12-08,263,2014-01-13,9959100.0,8517300.0,1975100.0,1364000.0,847400.0
COST_0473,BLDG_22397,8527500.0,8594900.0,67400.0,0.0079,Pacific Structures,2013-01-02,182,0,None,2013-07-03,182,2013-07-03,3803000.0,3157600.0,912200.0,542100.0,180000.0
COST_0474,BLDG_25317,18880900.0,19069700.0,188800.0,0.01,Pacific Structures,2013-01-13,238,5,Weather,2013-09-08,243,2013-09-13,8341700.0,6988200.0,1777000.0,1063400.0,899400.0
COST_0475,BLDG_26553,9832300.0,9832300.0,0.0,0.0,Cascade Building Group,2013-01-13,232,0,None,2013-09-02,232,2013-09-02,4327100.0,3584400.0,1112000.0,553700.0,255100.0
COST_0476,BLDG_21208,16178900.0,16178900.0,0.0,0.0,Summit Contractors,2013-01-19,240,0,None,2013-09-16,240,2013-09-16,7422800.0,5873600.0,1934600.0,934600.0,13300.0
COST_0477,BLDG_21862,110980400.0,116529400.0,5549000.0,0.05,Summit Contractors,2013-11-14,578,28,Permit Delay,2015-06-15,606,2015-07-13,49058400.0,41576900.0,12953500.0,6466400.0,6474200.0
COST_0478,BLDG_50157,38519900.0,45850200.0,7330300.0,0.1903,Apex Builders,2015-04-10,315,131,Material Shortage,2016-02-19,446,2016-06-29,21919000.0,16907900.0,5030700.0,2693400.0,-700800.0
COST_0479,BLDG_395,17093600.0,17093600.0,0.0,0.0,Summit Contractors,2013-02-14,247,0,None,2013-10-19,247,2013-10-19,7967500.0,5505000.0,1610300.0,908700.0,1102100.0
COST_0480,BLDG_23170,32188500.0,32484600.0,296100.0,0.0092,Summit Contractors,2013-01-05,315,0,None,2013-11-16,315,2013-11-16,15477600.0,11838000.0,3293400.0,1753700.0,121900.0
COST_0481,BLDG_23671,16439000.0,16876300.0,437300.0,0.0266,Emerald City Construction,2013-06-18,228,45,Weather,2014-02-01,273,2014-03-18,7814600.0,5990700.0,1385700.0,856300.0,829000.0
COST_0482,BLDG_28476,9012000.0,9088600.0,76600.0,0.0085,Apex Builders,2013-03-16,185,0,None,2013-09-17,185,2013-09-17,4079500.0,3403200.0,991500.0,529200.0,85200.0
COST_0483,BLDG_26176,8174900.0,9689700.0,1514800.0,0.1853,Apex Builders,2013-10-19,211,83,Design Change,2014-05-18,294,2014-08-09,4180000.0,3645100.0,1036800.0,621600.0,206200.0
COST_0484,BLDG_23633,4655900.0,4829100.0,173200.0,0.0372,Emerald City Construction,2013-02-20,210,43,Contractor Delay,2013-09-18,253,2013-10-31,2177800.0,1615200.0,438400.0,290300.0,307400.0
COST_0485,BLDG_22983,5700700.0,6903000.0,1202300.0,0.2109,Summit Contractors,2013-05-08,180,96,Design Change,2013-11-04,276,2014-02-08,3194000.0,2535900.0,699700.0,418400.0,55000.0
COST_0486,BLDG_50715,25522900.0,25522900.0,0.0,0.0,Summit Contractors,2016-06-15,259,0,None,2017-03-01,259,2017-03-01,12027700.0,9632900.0,2735400.0,1505800.0,-378900.0
COST_0487,BLDG_19790,10791800.0,10904000.0,112200.0,0.0104,Apex Builders,2013-09-03,200,0,None,2014-03-22,200,2014-03-22,4791700.0,3663700.0,1032800.0,672700.0,743100.0
COST_0488,BLDG_19736,5845400.0,6721600.0,876200.0,0.1499,Summit Contractors,2013-10-09,210,109,Material Shortage,2014-05-07,319,2014-08-24,3028900.0,2494200.0,732800.0,367000.0,98700.0
COST_0489,BLDG_50075,62586700.0,62586700.0,0.0,0.0,Apex Builders,2013-11-11,416,0,None,2015-01-01,416,2015-01-01,28614600.0,22230300.0,7001500.0,3389100.0,1351200.0
COST_0490,BLDG_22574,6059100.0,6059100.0,0.0,0.0,Summit Contractors,2013-04-24,180,0,None,2013-10-21,180,2013-10-21,2758800.0,2082500.0,538900.0,417100.0,261800.0
COST_0491,BLDG_20021,13141500.0,13254500.0,113000.0,0.0086,Cascade Building Group,2013-10-23,228,0,None,2014-06-08,228,2014-06-08,5608500.0,4896400.0,1220100.0,782100.0,747400.0
COST_0492,BLDG_800,22508900.0,22821800.0,312900.0,0.0139,Emerald City Construction,2013-07-09,246,0,None,2014-03-12,246,2014-03-12,10247100.0,8494700.0,2192300.0,1518600.0,369100.0
COST_0493,BLDG_50516,136054200.0,145373900.0,9319700.0,0.0685,Pacific Structures,2014-10-15,650,61,Supply Chain Issue,2016-07-26,711,2016-09-25,68113800.0,48985000.0,13000400.0,9934400.0,5340300.0
COST_0494,BLDG_24909,7309300.0,8193700.0,884400.0,0.121,Cascade Building Group,2013-02-21,210,75,Material Shortage,2013-09-19,285,2013-12-03,3835800.0,3012600.0,909700.0,510400.0,-74800.0
COST_0495,BLDG_20765,47629600.0,47629600.0,0.0,0.0,Summit Contractors,2013-03-07,311,0,None,2014-01-12,311,2014-01-12,21453700.0,15383400.0,4899800.0,2666100.0,3226600.0
COST_0496,BLDG_19509,77821600.0,78132900.0,311300.0,0.004,Pacific Structures,2013-03-05,381,0,None,2014-03-21,381,2014-03-21,37280400.0,26960500.0,7438600.0,4968900.0,1484500.0
COST_0497,BLDG_366,27468000.0,27539400.0,71400.0,0.0026,Cascade Building Group,2013-05-18,239,0,None,2014-01-12,239,2014-01-12,12931800.0,8927900.0,2220800.0,1614300.0,1844600.0
COST_0498,BLDG_25386,7096500.0,7096500.0,0.0,0.0,Emerald City Construction,2013-11-01,183,0,None,2014-05-03,183,2014-05-03,3294500.0,2396000.0,660200.0,492900.0,252900.0
COST_0499,BLDG_24538,14166500.0,16062000.0,1895500.0,0.1338,Pacific Structures,2013-12-06,203,79,Material Shortage,2014-06-27,282,2014-09-14,7242900.0,6055700.0,1822400.0,1063700.0,-122700.0
COST_0500,BLDG_21958,35851200.0,35851200.0,0.0,0.0,Pacific Structures,2013-01-09,308,0,None,2013-11-13,308,2013-11-13,16328100.0,13052900.0,3934300.0,2376900.0,159000.0
COST_0501,BLDG_23125,107401300.0,116938500.0,9537200.0,0.0888,Emerald City Construction,2013-10-21,527,58,Supply Chain Issue,2015-04-01,585,2015-05-29,50680500.0,42721800.0,9670200.0,7223700.0,6642300.0
COST_0502,BLDG_40388,5908500.0,5991200.0,82700.0,0.014,Cascade Building Group,2013-01-12,209,23,Permit Delay,2013-08-09,232,2013-09-01,2707700.0,1965500.0,671400.0,300600.0,346000.0
COST_0503,BLDG_27600,14847400.0,14869700.0,22300.0,0.0015,Pacific Structures,2013-08-01,200,0,None,2014-02-17,200,2014-02-17,6714600.0,5274600.0,1296100.0,990900.0,593500.0
COST_0504,BLDG_24132,7632100.0,7632100.0,0.0,0.0,Emerald City Construction,2013-04-07,229,0,None,2013-11-22,229,2013-11-22,3298300.0,2620300.0,911900.0,385500.0,416100.0
COST_0505,BLDG_26243,25089200.0,25089200.0,0.0,0.0,Cascade Building Group,2013-04-05,268,0,None,2013-12-29,268,2013-12-29,11969300.0,9133700.0,2878800.0,1315900.0,-208500.0
COST_0506,BLDG_23826,5619500.0,5619500.0,0.0,0.0,Summit Contractors,2013-07-20,216,0,None,2014-02-21,216,2014-02-21,2442700.0,1851200.0,654800.0,375200.0,295600.0
COST_0507,BLDG_22315,5612900.0,5612900.0,0.0,0.0,Apex Builders,2014-05-07,224,0,None,2014-12-17,224,2014-12-17,2392500.0,1891100.0,621800.0,305200.0,402300.0
COST_0508,BLDG_21389,17562600.0,17562600.0,0.0,0.0,Summit Contractors,2013-01-12,239,0,None,2013-09-08,239,2013-09-08,7868400.0,6566900.0,1904300.0,1173600.0,49400.0
COST_0509,BLDG_52006,35384600.0,35384600.0,0.0,0.0,Summit Contractors,2021-03-17,312,0,None,2022-01-23,312,2022-01-23,16318100.0,11683500.0,3176700.0,1936500.0,2269800.0
COST_0510,BLDG_21909,19481600.0,19532300.0,50700.0,0.0026,Apex Builders,2013-03-11,239,0,None,2013-11-05,239,2013-11-05,8432300.0,6991500.0,2020700.0,1277700.0,810100.0
COST_0511,BLDG_61,17043400.0,17276900.0,233500.0,0.0137,Summit Contractors,2013-02-21,208,0,None,2013-09-17,208,2013-09-17,7445900.0,5855300.0,1863400.0,1051200.0,1061100.0
COST_0512,BLDG_26125,15442600.0,15442600.0,0.0,0.0,Summit Contractors,2013-10-21,256,0,None,2014-07-04,256,2014-07-04,6728200.0,5017500.0,1413400.0,979400.0,1304100.0
COST_0513,BLDG_22470,9529500.0,10929400.0,1399900.0,0.1469,Emerald City Construction,2013-10-09,217,61,Design Change,2014-05-14,278,2014-07-14,4788900.0,3644100.0,1048500.0,729700.0,718200.0
COST_0514,BLDG_25163,9080300.0,9490700.0,410400.0,0.0452,Emerald City Construction,2013-08-03,232,32,Weather,2014-03-23,264,2014-04-24,4126300.0,3532100.0,1118800.0,661300.0,52200.0
COST_0515,BLDG_27673,131931300.0,131931300.0,0.0,0.0,Cascade Building Group,2013-01-21,499,0,None,2014-06-04,499,2014-06-04,59137100.0,49425800.0,12707400.0,6822700.0,3838300.0
COST_0516,BLDG_23611,7265600.0,7294700.0,29100.0,0.004,Pacific Structures,2013-11-16,180,0,None,2014-05-15,180,2014-05-15,3071800.0,2518100.0,675600.0,464700.0,564500.0
